,Region,775,780,787,794,801
0,Belgium,,32543,26673,22245,18600
1,Bulgaria,,9146,6542,4362,2907
2,Czechia,,43974,35769,28750,22869
3,Denmark,,80170,34940,10800,4974
4,Germany,,1086354,1046134,991000,969715
5,Estonia,,19651,15482,12122,9499
6,Ireland,,17470,14084,10580,8332
7,Greece,,96022,90500,87717,80478
8,Spain,,105000,79037,61079,43780
9,France,,298000,251256,177033,116784
10,Croatia,,6196,4261,3035,2197
11,Italy,,227315,203024,184569,161937
12,Cyprus,,11554,10486,9606,8739
13,Latvia,,46624,39620,33256,27474
14,Lithuania,,25914,21114,17188,14070
15,Luxembourg,,3954,3030,2241,1905
16,Hungary,,13714,9277,6213,4214
17,Malta,,636,654,662,659
18,Netherlands,,402603,416251,298408,156878
19,Austria,,205279,201123,176014,154798
20,Poland,,66282,52978,44692,37076
21,Portugal,,62758,56832,50654,44964
22,Romania,,25884,16752,11136,7810
23,Slovenia,,7655,5626,3806,2670
24,Slovakia,,68536,53558,43403,35195
25,Finland,,30992,30497,30084,29525
26,Sweden,,7276,4410,2699,1589
27,United Kingdom,,255776,256922,249941,234490
28,Iceland,,18131,11486,8304,7254
29,Liechtenstein,,784,798,686,574
30,Norway,,63253,52040,42106,34846
31,Switzerland,,116256,114532,102002,77387
