,Region,614,619,626,633,640
0,Belgium,,13912,13732,13448,13049
1,Bulgaria,,10836,11228,11462,11516
2,Czechia,,3628,4091,4604,5161
3,Denmark,,2483,2444,2343,2130
4,Germany,,49695,42964,37256,32094
5,Estonia,,4084,4594,5128,5648
6,Ireland,,9090,8718,8256,8292
7,Greece,,14168,13505,13438,13460
8,Spain,,13342,10304,7994,6700
9,France,,29773,22574,17004,12810
10,Croatia,,9166,9286,8996,8716
11,Italy,,20594,16662,13664,11458
12,Cyprus,,680,613,556,519
13,Latvia,,5022,6071,7232,8444
14,Lithuania,,11177,12612,13694,14902
15,Luxembourg,,608,632,660,687
16,Hungary,,3660,4548,5519,6595
17,Malta,,90,57,53,59
18,Netherlands,,10620,9165,7842,7096
19,Austria,,12197,11946,11720,11014
20,Poland,,6450,7541,8744,9882
21,Portugal,,3802,2840,2186,1962
22,Romania,,61774,90723,125813,136214
23,Slovenia,,5898,5600,5171,4779
24,Slovakia,,8328,13123,20434,29010
25,Finland,,2322,2026,1766,1539
26,Sweden,,4280,3366,2838,2511
27,United Kingdom,,224197,227479,225927,205510
28,Iceland,,178,164,148,140
29,Liechtenstein,,27,24,21,18
30,Norway,,3844,3012,2704,2556
31,Switzerland,,8037,6331,5012,4777
