,Region,453,458,465,472,479
0,Belgium,,21983,19978,18451,17068
1,Bulgaria,,11096,8734,7155,6106
2,Czechia,,16962,13757,11610,10202
3,Denmark,,4965,5130,5177,5293
4,Germany,,146132,153938,163830,173402
5,Estonia,,2651,2106,1713,1471
6,Ireland,,2278,1977,1748,1558
7,Greece,,19376,18775,18242,17738
8,Spain,,51067,49184,52469,53248
9,France,,228838,231709,233711,222229
10,Croatia,,16153,17646,19146,20339
11,Italy,,93226,86534,82011,78220
12,Cyprus,,6537,9972,16363,23899
13,Latvia,,3721,3825,3914,3980
14,Lithuania,,8085,8896,9672,10270
15,Luxembourg,,1143,1078,1033,993
16,Hungary,,26487,22011,18898,16636
17,Malta,,309,277,256,243
18,Netherlands,,55106,58289,60822,61483
19,Austria,,14430,12641,11192,10021
20,Poland,,97299,81386,69264,61301
21,Portugal,,3508,3475,3493,3539
22,Romania,,19309,15362,12680,10922
23,Slovenia,,5097,4663,4325,4032
24,Slovakia,,4096,3447,3015,2726
25,Finland,,1733,1510,1296,1157
26,Sweden,,41334,38479,36384,35165
27,United Kingdom,,15269,14422,13737,13302
28,Iceland,,23,19,16,16
29,Liechtenstein,,66,82,102,124
30,Norway,,3421,2833,2426,2127
31,Switzerland,,13726,13245,13399,13487
