,Region,831,836,843,850,857
0,Belgium,,37200,36200,35900,34757
1,Bulgaria,,3443,3234,2997,2819
2,Czechia,,7270,5500,4540,3864
3,Denmark,,5927,4744,3454,2977
4,Germany,,535592,461004,391322,336266
5,Estonia,,1731,1401,1139,923
6,Ireland,,5999,4383,3230,2426
7,Greece,,39472,36131,35198,36530
8,Spain,,116806,122610,149498,161904
9,France,,291000,238000,195958,156604
10,Croatia,,5798,6501,7224,7792
11,Italy,,366830,350281,325000,300000
12,Cyprus,,7040,6455,6381,6952
13,Latvia,,4718,5170,5932,6832
14,Lithuania,,3157,2566,2068,1598
15,Luxembourg,,3540,2991,2512,2084
16,Hungary,,9302,9036,8416,8016
17,Malta,,1088,840,636,480
18,Netherlands,,8174,5770,4076,2930
19,Austria,,34416,28774,24842,21939
20,Poland,,5208,4813,4445,4067
21,Portugal,,65200,67607,63000,68902
22,Romania,,5265,4870,4476,4068
23,Slovenia,,5348,4847,4419,4052
24,Slovakia,,6103,5082,3903,3000
25,Finland,,24360,20504,18526,18044
26,Sweden,,2222,2066,1864,1578
27,United Kingdom,,65579,46698,33069,24569
28,Iceland,,525,496,422,404
29,Liechtenstein,,81,57,46,34
30,Norway,,2002,1490,1221,983
31,Switzerland,,16135,12735,9842,7327
