,Region,572,577,584,591,598
0,Belgium,,13295,13763,13988,14399
1,Bulgaria,,6984,10767,15936,19169
2,Czechia,,1396,1450,1451,1408
3,Denmark,,6752,6921,6681,6578
4,Germany,,38388,50586,67534,89297
5,Estonia,,2122,2362,2576,2746
6,Ireland,,13234,13954,14272,14502
7,Greece,,23798,25574,27064,26628
8,Spain,,83392,65762,53044,48915
9,France,,117770,136914,136192,131941
10,Croatia,,2325,2986,3832,4933
11,Italy,,49038,54690,60945,67480
12,Cyprus,,2453,1893,1498,1503
13,Latvia,,799,964,1098,1267
14,Lithuania,,3961,4148,4101,3807
15,Luxembourg,,289,245,222,221
16,Hungary,,422,466,469,455
17,Malta,,419,442,466,461
18,Netherlands,,14486,13282,11662,10056
19,Austria,,7189,9226,11176,12484
20,Poland,,1439,1692,1999,2330
21,Portugal,,14632,15375,16557,16207
22,Romania,,3140,4220,5752,7713
23,Slovenia,,1579,1986,2461,2876
24,Slovakia,,491,543,594,647
25,Finland,,6299,7405,8744,10005
26,Sweden,,6023,6529,6581,6841
27,United Kingdom,,207545,213816,212907,210654
28,Iceland,,748,776,748,710
29,Liechtenstein,,77,84,85,85
30,Norway,,4352,5298,5818,5327
31,Switzerland,,13349,14526,16307,19676
