,Region,768,773,780,787,794
0,Belgium,,24797,14643,8695,5045
1,Bulgaria,,15818,11519,8473,6326
2,Czechia,,49983,34837,24935,18145
3,Denmark,,136491,70164,43670,30293
4,Germany,,1031882,912189,829154,724859
5,Estonia,,29600,26600,23356,19791
6,Ireland,,21642,18937,16164,13750
7,Greece,,92078,79716,69792,63850
8,Spain,,127111,117493,96900,77792
9,France,,226804,115286,58003,31034
10,Croatia,,9762,6454,4362,3083
11,Italy,,236884,194474,155082,123837
12,Cyprus,,12088,10486,9051,7749
13,Latvia,,61800,57546,52822,48398
14,Lithuania,,32408,25540,19910,15868
15,Luxembourg,,3790,3557,3119,1461
16,Hungary,,21894,15060,10250,7089
17,Malta,,542,535,463,490
18,Netherlands,,39700,16900,8600,5220
19,Austria,,181308,164402,149268,134986
20,Poland,,81100,59709,41458,30628
21,Portugal,,50832,35814,25043,17358
22,Romania,,45980,31418,22237,16328
23,Slovenia,,8134,5509,3509,2386
24,Slovakia,,95954,79478,66548,56535
25,Finland,,28317,24326,21270,18480
26,Sweden,,7755,2601,1040,511
27,United Kingdom,,157180,120779,106072,97730
28,Iceland,,20438,13554,9400,7933
29,Liechtenstein,,552,492,423,305
30,Norway,,77662,62989,51758,42513
31,Switzerland,,74148,58754,44560,34156
