,Region,663,668,675,682,689
0,Belgium,,85461,100376,108830,89972
1,Bulgaria,,21715,18390,15216,12499
2,Czechia,,94528,122152,153172,178546
3,Denmark,,25106,30695,35713,33873
4,Germany,,331361,407902,462449,464340
5,Estonia,,7819,7702,8041,7571
6,Ireland,,32969,36463,40964,43354
7,Greece,,62752,78839,79754,61357
8,Spain,,29703,38479,47042,53431
9,France,,75163,92386,100582,98576
10,Croatia,,46113,49317,53606,51592
11,Italy,,62432,69434,73264,73475
12,Cyprus,,1703,1911,2024,2071
13,Latvia,,8333,6950,5916,5013
14,Lithuania,,15460,13457,11486,9704
15,Luxembourg,,1486,1520,1539,2518
16,Hungary,,75504,111060,152188,141901
17,Malta,,344,368,382,364
18,Netherlands,,118556,142617,136148,92842
19,Austria,,101297,130108,124952,100112
20,Poland,,138777,182436,222134,257706
21,Portugal,,11820,14959,18097,20502
22,Romania,,28116,19454,13211,8615
23,Slovenia,,27062,31378,30711,28933
24,Slovakia,,52913,65031,78020,89958
25,Finland,,4938,4815,4808,4790
26,Sweden,,5212,5104,5006,4942
27,United Kingdom,,252965,238912,206618,185661
28,Iceland,,1150,1152,1108,1028
29,Liechtenstein,,132,132,133,133
30,Norway,,15337,20118,23276,19065
31,Switzerland,,26901,33497,40095,45916
