,Region,747,752,759,766,773
0,Belgium,,204029,121485,86973,61831
1,Bulgaria,,48690,43608,39982,36676
2,Czechia,,252000,225568,215363,206153
3,Denmark,,310316,238356,190546,156054
4,Germany,,1470229,1436758,1359346,1274657
5,Estonia,,55931,57735,55071,51464
6,Ireland,,25100,20188,15984,12627
7,Greece,,105861,95804,87908,80506
8,Spain,,351128,257534,196300,154296
9,France,,1158962,789329,536652,365572
10,Croatia,,46146,41948,38158,34472
11,Italy,,507579,442000,374000,330000
12,Cyprus,,19073,18029,16473,15864
13,Latvia,,73608,78236,79722,78542
14,Lithuania,,92540,100436,103386,105666
15,Luxembourg,,12655,11636,10649,9767
16,Hungary,,115068,114234,110870,107022
17,Malta,,1066,834,625,446
18,Netherlands,,566223,557060,524963,489101
19,Austria,,234407,231821,227162,226906
20,Poland,,351927,352414,345088,299495
21,Portugal,,270823,223475,189586,160432
22,Romania,,248827,283060,314571,339748
23,Slovenia,,96048,92108,83637,72935
24,Slovakia,,193395,212204,229188,235773
25,Finland,,31064,26825,22901,19556
26,Sweden,,229285,217093,201507,179775
27,United Kingdom,,906760,754030,707881,572221
28,Iceland,,8840,8513,8092,7694
29,Liechtenstein,,986,892,876,820
30,Norway,,126546,125326,124130,119894
31,Switzerland,,239892,190668,167480,147268
