,Region,565,570,577,584,591
0,Belgium,,12210,12276,12008,11536
1,Bulgaria,,4013,5758,8044,11032
2,Czechia,,1263,1253,1233,1213
3,Denmark,,6096,6246,6322,6196
4,Germany,,23370,29204,34551,37096
5,Estonia,,1592,1794,1982,2019
6,Ireland,,11085,11462,10208,9590
7,Greece,,18745,18385,18858,19138
8,Spain,,121115,102940,77576,62922
9,France,,149298,144750,133920,124998
10,Croatia,,1471,1665,1854,2046
11,Italy,,44961,48012,51345,55704
12,Cyprus,,3358,2968,2402,2104
13,Latvia,,548,598,646,674
14,Lithuania,,3808,4740,5218,5526
15,Luxembourg,,324,270,240,215
16,Hungary,,340,338,326,303
17,Malta,,426,326,264,285
18,Netherlands,,13670,10264,8656,8087
19,Austria,,4152,4752,5294,5760
20,Poland,,1188,1370,1576,1802
21,Portugal,,14172,12260,10786,10118
22,Romania,,1974,2582,3454,4116
23,Slovenia,,932,1040,1086,1128
24,Slovakia,,354,342,322,326
25,Finland,,5784,6598,7476,7864
26,Sweden,,4944,5798,6540,7313
27,United Kingdom,,170269,168042,170964,170270
28,Iceland,,886,850,804,726
29,Liechtenstein,,15,17,19,21
30,Norway,,3169,3592,4020,4182
31,Switzerland,,6991,7621,8162,8605
