,County,396,402,409,416,423,430,437,444,451
0,01001,6117,72,44,30,22,17,14,12,10
1,01003,19433,299,236,202,180,163,150,139,128
2,01005,2070,28,29,29,29,28,26,25,24
3,01007,2416,35,57,66,69,69,67,64,61
4,01009,6042,99,118,123,122,118,113,108,103
5,01011,1151,,,,,,,,NaN
6,01013,1940,,,,,,,,NaN
7,01015,12940,262,214,181,160,146,136,127,120
8,01017,3367,67,101,116,121,121,119,115,111
9,01019,1753,,,,,,,,NaN
10,01021,3785,61,64,64,63,60,57,54,51
11,01023,546,,,,,,,,NaN
12,01025,3419,32,30,28,26,25,23,21,20
13,01027,1419,,,,,,,,NaN
14,01029,1354,,,,,,,,NaN
15,01031,5208,61,77,83,84,82,79,75,71
16,01033,5968,43,51,54,53,51,49,46,43
17,01035,1064,,,,,,,,NaN
18,01037,859,,,,,,,,NaN
19,01039,3901,79,84,82,79,74,70,66,62
20,01041,1426,,,,,,,,NaN
21,01043,8829,103,207,250,263,262,254,243,231
22,01045,4596,67,52,43,38,34,31,29,26
23,01047,3331,47,41,36,32,30,28,26,25
24,01049,8405,52,45,40,35,31,27,24,21
25,01051,9250,122,96,82,73,66,60,56,51
26,01053,3741,39,42,43,42,41,39,37,35
27,01055,13056,146,206,229,234,229,220,210,199
28,01057,1983,,,,,,,,NaN
29,01059,3957,15,24,28,29,28,27,25,24
30,01061,2373,26,26,26,25,23,22,21,19
31,01063,864,,,,,,,,NaN
32,01065,2060,33,24,18,13,11,9,8,7
33,01067,1806,,,,,,,,NaN
34,01069,10002,138,167,178,178,173,166,157,149
35,01071,6438,49,89,106,110,109,106,101,96
36,01073,70177,815,964,1014,1008,976,933,885,836
37,01075,1294,,,,,,,,NaN
38,01077,8523,48,37,31,26,22,19,17,14
39,01079,2795,24,27,27,27,26,24,23,21
40,01081,14798,246,293,313,317,312,303,293,282
41,01083,9264,162,255,295,306,304,296,284,271
42,01085,1298,,,,,,,,NaN
43,01087,1393,,,,,,,,NaN
44,01089,31957,508,621,661,656,632,595,555,514
45,01091,2381,44,37,32,29,26,25,23,22
46,01093,2736,29,34,34,33,31,29,27,24
47,01095,11174,107,154,172,176,173,166,159,150
48,01097,35345,402,214,121,71,43,26,16,10
49,01099,1652,,,,,,,,NaN
