,County,348,353,360,367,374
0,01001,4336,280,287,289,306
1,01003,14187,1269,1223,1250,1259
2,01005,1533,128,122,123,126
3,01007,1885,117,117,122,127
4,01009,4771,289,273,268,238
5,01011,910,67,62,61,67
6,01013,1554,88,88,84,96
7,01015,9752,501,469,429,462
8,01017,2415,187,173,204,182
9,01019,1441,66,64,61,53
10,01021,3054,210,211,210,202
11,01023,494,5,5,4,5
12,01025,2461,183,116,153,156
13,01027,1163,55,56,55,56
14,01029,1049,51,48,47,47
15,01031,3742,286,292,289,285
16,01033,4776,338,338,324,319
17,01035,866,41,39,40,39
18,01037,528,45,40,40,42
19,01039,2962,172,171,161,160
20,01041,979,66,71,69,68
21,01043,7291,540,539,515,499
22,01045,3453,247,243,245,233
23,01047,2844,142,140,145,143
24,01049,7030,288,328,338,316
25,01051,6710,686,689,676,722
26,01053,2720,190,185,192,209
27,01055,10364,682,673,614,594
28,01057,1470,78,71,70,72
29,01059,3340,183,191,185,180
30,01061,1746,133,132,127,122
31,01063,696,58,59,62,59
32,01065,1513,123,126,123,129
33,01067,1307,126,118,120,121
34,01069,7584,597,650,601,583
35,01071,5265,305,325,300,302
36,01073,54349,4321,4363,4156,4145
37,01075,1077,59,55,52,52
38,01077,6702,576,589,577,539
39,01079,2128,178,177,177,175
40,01081,10656,708,675,669,705
41,01083,7085,470,474,483,475
42,01085,968,36,35,37,34
43,01087,1027,49,51,49,53
44,01089,23563,2158,2066,1993,2006
45,01091,1831,75,60,62,57
46,01093,2164,144,143,141,145
47,01095,9340,463,469,460,469
48,01097,26854,1726,1760,1739,1709
49,01099,1238,132,135,130,132
50,01101,16615,921,917,873,948
51,01103,11017,779,777,774,771
52,01105,887,59,61,58,58
53,01107,1783,102,103,89,82
54,01109,2042,145,138,139,132
55,01111,1280,58,59,60,57
56,01113,2880,158,156,159,159
57,01115,6799,515,513,510,511
58,01117,16323,1178,1177,1177,1211
59,01119,865,47,48,49,58
60,01121,5300,335,327,336,326
61,01123,2418,103,108,106,113
62,01125,19161,1283,1304,1289,1267
63,01127,5377,346,332,351,352
64,01129,1234,62,62,60,63
65,01131,897,42,66,67,64
66,01133,2044,149,142,157,154
67,02013,39,0,0,0,0
68,02016,209,18,10,14,22
69,02020,23378,838,752,834,799
