,State,291,297,304,311,318
0,Washington,117331,9040,10146,11448,15736
1,Illinois,487987,44383,44736,42097,39263
2,California,972713,42281,42248,41787,38713
3,Arizona,259264,12205,15394,19363,18492
4,Massachusetts,171399,12001,14070,19098,18021
5,Wisconsin,281910,42044,41085,37414,34180
6,Texas,1003478,44367,44805,42303,39298
7,Nebraska,83969,11095,13040,17191,16021
8,Utah,132621,18089,22307,21423,25777
9,Oregon,50448,4990,5942,7057,8135
10,Florida,843897,40396,41520,37659,33811
11,New York,529036,19711,22431,32562,33452
12,Rhode Island,36380,4451,4834,5636,6925
13,Georgia,406061,12723,17535,19058,16951
14,New Hampshire,12488,1205,1779,2094,3140
15,North Carolina,293339,20733,25027,31831,33463
16,New Jersey,254595,17385,20539,23408,24847
17,Colorado,130984,23303,24325,32559,33157
18,Maryland,153996,8387,8265,10368,11326
19,Nevada,110022,8603,8637,10510,12813
20,Tennessee,281851,21072,24701,29282,32205
21,Hawaii,16179,808,806,855,1278
22,Indiana,210374,29135,36586,40023,37216
23,Kentucky,120838,14166,19127,20097,22180
24,Minnesota,180862,28413,34695,37336,33269
25,Oklahoma,136258,8923,10375,11706,15365
26,Pennsylvania,235014,24961,24558,32588,32543
27,South Carolina,185688,8817,9968,10559,13076
28,District of Columbia,18001,712,802,842,1394
29,Kansas,104622,11904,15650,17858,17735
30,Missouri,212869,25367,25529,29624,31668
31,Vermont,2392,111,172,317,306
32,Virginia,192175,10598,11276,15210,17051
33,Connecticut,78125,7649,8814,10025,10334
34,Iowa,154778,23890,27362,35923,37068
35,Louisiana,192981,4595,4872,6183,7607
36,Ohio,250268,31986,37295,37276,37231
37,Michigan,229073,35788,39020,41028,37943
38,South Dakota,55404,8445,9132,10229,10905
39,Arkansas,121866,8862,10301,11562,15113
40,Delaware,26603,2110,2358,2722,3580
41,Mississippi,126689,6874,7571,7612,7962
42,New Mexico,54881,8290,8651,9144,8883
43,North Dakota,54305,9504,10580,12686,15718
44,Wyoming,17310,4157,4462,5056,5628
45,Alaska,19826,3664,4498,5006,6169
46,Maine,7693,861,988,1539,2293
47,Alabama,204665,10611,11898,18013,16986
48,Idaho,72961,8504,8565,9813,10123
49,Montana,39679,7073,8554,8273,8343
50,Puerto Rico,38100,4921,5935,5937,6878
51,Virgin Islands,1405,NaN,NaN,NaN,NaN
52,Guam,5077,521,519,620,1068
53,West Virginia,28404,4379,4864,5268,6565
54,Northern Mariana Islands,100,17,23,24,24
55,American Samoa,0,12,19,18,22
