,State,361,367,374,381,388
0,Washington,3903,237,249,264,285
1,Illinois,20050,876,808,745,688
2,California,33615,3720,4021,4127,4115
3,Arizona,11266,1106,1140,1079,960
4,Massachusetts,13652,561,571,561,531
5,Wisconsin,5906,249,229,215,210
6,Texas,32600,1936,2008,2032,2013
7,Nebraska,1837,77,66,58,55
8,Utah,1493,109,107,106,109
9,Oregon,1800,130,127,125,129
10,Florida,24137,1046,1100,1132,1153
11,New York,40993,1341,1371,1325,1227
12,Rhode Island,2005,111,107,100,90
13,Georgia,12296,577,639,688,727
14,New Hampshire,933,81,84,87,90
15,North Carolina,8083,595,650,700,750
16,New Jersey,20439,639,629,589,530
17,Colorado,5379,248,220,199,187
18,Maryland,6567,292,287,282,278
19,Nevada,3779,297,294,278,258
20,Tennessee,8391,714,731,727,711
21,Hawaii,321,12,12,13,14
22,Indiana,9310,482,457,434,413
23,Kentucky,3127,203,208,214,225
24,Minnesota,5995,247,222,205,196
25,Oklahoma,2987,216,224,233,242
26,Pennsylvania,19255,1492,1470,1405,1309
27,South Carolina,6237,383,413,430,436
28,District of Columbia,850,28,29,30,30
29,Kansas,3489,337,338,334,326
30,Missouri,6468,367,360,353,353
31,Vermont,163,12,12,11,11
32,Virginia,5729,312,333,356,382
33,Connecticut,6594,282,276,264,247
34,Iowa,4323,188,164,144,130
35,Louisiana,8203,316,318,306,282
36,Ohio,10200,552,542,539,544
37,Michigan,14669,680,637,598,564
38,South Dakota,1656,54,43,34,27
39,Arkansas,4311,292,290,278,258
40,Delaware,1016,44,46,48,49
41,Mississippi,5521,318,322,310,285
42,New Mexico,2932,186,174,160,146
43,North Dakota,1406,32,25,19,15
44,Wyoming,522,45,44,42,41
45,Alaska,229,11,9,8,8
46,Maine,511,67,72,77,84
47,Alabama,6120,563,615,639,640
48,Idaho,1607,77,69,63,60
49,Montana,1092,54,51,48,46
50,Puerto Rico,1703,86,84,84,88
51,Virgin Islands,24,NaN,NaN,NaN,NaN
52,Guam,125,NaN,NaN,NaN,NaN
53,West Virginia,1776,191,197,199,198
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
