,Region,586,591,598,605,612
0,Belgium,,14183,14183,14183,14183
1,Bulgaria,,10237,10237,10237,10237
2,Czechia,,1353,1353,1353,1353
3,Denmark,,6605,6605,6605,6605
4,Germany,,63490,63490,63490,63490
5,Estonia,,2308,2308,2308,2308
6,Ireland,,12638,12638,12638,12638
7,Greece,,22495,22495,22495,22495
8,Spain,,61356,61356,61356,61356
9,France,,117980,117980,117980,117980
10,Croatia,,3422,3422,3422,3422
11,Italy,,45601,45601,45601,45601
12,Cyprus,,1929,1929,1929,1929
13,Latvia,,1179,1179,1179,1179
14,Lithuania,,3992,3992,3992,3992
15,Luxembourg,,532,532,532,532
16,Hungary,,925,925,925,925
17,Malta,,318,318,318,318
18,Netherlands,,17967,17967,17967,17967
19,Austria,,9136,9136,9136,9136
20,Poland,,1515,1515,1515,1515
21,Portugal,,15857,15857,15857,15857
22,Romania,,5477,5477,5477,5477
23,Slovenia,,2938,2938,2938,2938
24,Slovakia,,680,680,680,680
25,Finland,,3931,3931,3931,3931
26,Sweden,,6829,6829,6829,6829
27,United Kingdom,,237556,237556,237556,237556
28,Iceland,,552,552,552,552
29,Liechtenstein,,40,40,40,40
30,Norway,,8078,8078,8078,8078
31,Switzerland,,18004,18004,18004,18004
