,Region,614,619,626,633,640
0,Belgium,,13909,13909,13909,13909
1,Bulgaria,,10637,10637,10637,10637
2,Czechia,,3075,3075,3075,3075
3,Denmark,,2291,2291,2291,2291
4,Germany,,54864,54864,54864,54864
5,Estonia,,3757,3757,3757,3757
6,Ireland,,9075,9075,9075,9075
7,Greece,,15371,15371,15371,15371
8,Spain,,17055,17055,17055,17055
9,France,,35800,35800,35800,35800
10,Croatia,,7945,7945,7945,7945
11,Italy,,24940,24940,24940,24940
12,Cyprus,,1473,1473,1473,1473
13,Latvia,,4063,4063,4063,4063
14,Lithuania,,9263,9263,9263,9263
15,Luxembourg,,573,573,573,573
16,Hungary,,2919,2919,2919,2919
17,Malta,,125,125,125,125
18,Netherlands,,11649,11649,11649,11649
19,Austria,,11945,11945,11945,11945
20,Poland,,5196,5196,5196,5196
21,Portugal,,4975,4975,4975,4975
22,Romania,,42880,42880,42880,42880
23,Slovenia,,6290,6290,6290,6290
24,Slovakia,,5733,5733,5733,5733
25,Finland,,2372,2372,2372,2372
26,Sweden,,4425,4425,4425,4425
27,United Kingdom,,230494,230494,230494,230494
28,Iceland,,228,228,228,228
29,Liechtenstein,,34,34,34,34
30,Norway,,4789,4789,4789,4789
31,Switzerland,,10307,10307,10307,10307
