,Region,621,626,633,640,647
0,Belgium,,13474,13474,13474,13474
1,Bulgaria,,13116,13116,13116,13116
2,Czechia,,4281,4281,4281,4281
3,Denmark,,2979,2979,2979,2979
4,Germany,,56514,56514,56514,56514
5,Estonia,,4657,4657,4657,4657
6,Ireland,,9357,9357,9357,9357
7,Greece,,15297,15297,15297,15297
8,Spain,,14527,14527,14527,14527
9,France,,31581,31581,31581,31581
10,Croatia,,8701,8701,8701,8701
11,Italy,,21852,21852,21852,21852
12,Cyprus,,682,682,682,682
13,Latvia,,6389,6389,6389,6389
14,Lithuania,,11472,11472,11472,11472
15,Luxembourg,,564,564,564,564
16,Hungary,,3306,3306,3306,3306
17,Malta,,110,110,110,110
18,Netherlands,,11520,11520,11520,11520
19,Austria,,12078,12078,12078,12078
20,Poland,,7185,7185,7185,7185
21,Portugal,,4319,4319,4319,4319
22,Romania,,69372,69372,69372,69372
23,Slovenia,,6103,6103,6103,6103
24,Slovakia,,5924,5924,5924,5924
25,Finland,,3536,3536,3536,3536
26,Sweden,,4248,4248,4248,4248
27,United Kingdom,,239781,239781,239781,239781
28,Iceland,,207,207,207,207
29,Liechtenstein,,10,10,10,10
30,Norway,,3670,3670,3670,3670
31,Switzerland,,8188,8188,8188,8188
