,Region,733,738,745,752,759
0,Belgium,,286508,286508,286508,286508
1,Bulgaria,,59152,59152,59152,59152
2,Czechia,,145306,145306,145306,145306
3,Denmark,,250778,250778,250778,250778
4,Germany,,728594,728594,728594,728594
5,Estonia,,23055,23055,23055,23055
6,Ireland,,48501,48501,48501,48501
7,Greece,,131115,131115,131115,131115
8,Spain,,882422,882422,882422,882422
9,France,,2437298,2437298,2437298,2437298
10,Croatia,,58262,58262,58262,58262
11,Italy,,1231741,1231741,1231741,1231741
12,Cyprus,,13493,13493,13493,13493
13,Latvia,,29134,29134,29134,29134
14,Lithuania,,37581,37581,37581,37581
15,Luxembourg,,14230,14230,14230,14230
16,Hungary,,74443,74443,74443,74443
17,Malta,,2187,2187,2187,2187
18,Netherlands,,291576,291576,291576,291576
19,Austria,,149418,149418,149418,149418
20,Poland,,185720,185720,185720,185720
21,Portugal,,323553,323553,323553,323553
22,Romania,,107208,107208,107208,107208
23,Slovenia,,62147,62147,62147,62147
24,Slovakia,,40467,40467,40467,40467
25,Finland,,0,0,0,0
26,Sweden,,223642,223642,223642,223642
27,United Kingdom,,637368,637368,637368,637368
28,Iceland,,9605,9605,9605,9605
29,Liechtenstein,,685,685,685,685
30,Norway,,105161,105161,105161,105161
31,Switzerland,,212878,212878,212878,212878
