,Region,551,556,563,570,577
0,Belgium,,10052,10052,10052,10052
1,Bulgaria,,699,699,699,699
2,Czechia,,1517,1517,1517,1517
3,Denmark,,5417,5417,5417,5417
4,Germany,,10616,10616,10616,10616
5,Estonia,,561,561,561,561
6,Ireland,,8539,8539,8539,8539
7,Greece,,18612,18612,18612,18612
8,Spain,,180207,180207,180207,180207
9,France,,119095,119095,119095,119095
10,Croatia,,1008,1008,1008,1008
11,Italy,,28341,28341,28341,28341
12,Cyprus,,6653,6653,6653,6653
13,Latvia,,299,299,299,299
14,Lithuania,,1112,1112,1112,1112
15,Luxembourg,,653,653,653,653
16,Hungary,,376,376,376,376
17,Malta,,1266,1266,1266,1266
18,Netherlands,,50502,50502,50502,50502
19,Austria,,2526,2526,2526,2526
20,Poland,,711,711,711,711
21,Portugal,,23010,23010,23010,23010
22,Romania,,595,595,595,595
23,Slovenia,,450,450,450,450
24,Slovakia,,225,225,225,225
25,Finland,,2636,2636,2636,2636
26,Sweden,,2512,2512,2512,2512
27,United Kingdom,,282920,282920,282920,282920
28,Iceland,,430,430,430,430
29,Liechtenstein,,14,14,14,14
30,Norway,,1401,1401,1401,1401
31,Switzerland,,4692,4692,4692,4692
