,Region,635,640,647,654,661
0,Belgium,,18767,18767,18767,18767
1,Bulgaria,,19378,19378,19378,19378
2,Czechia,,8682,8682,8682,8682
3,Denmark,,4704,4704,4704,4704
4,Germany,,62725,62725,62725,62725
5,Estonia,,7592,7592,7592,7592
6,Ireland,,11961,11961,11961,11961
7,Greece,,16718,16718,16718,16718
8,Spain,,10767,10767,10767,10767
9,France,,30826,30826,30826,30826
10,Croatia,,9663,9663,9663,9663
11,Italy,,17426,17426,17426,17426
12,Cyprus,,1003,1003,1003,1003
13,Latvia,,13322,13322,13322,13322
14,Lithuania,,16452,16452,16452,16452
15,Luxembourg,,702,702,702,702
16,Hungary,,5705,5705,5705,5705
17,Malta,,122,122,122,122
18,Netherlands,,22606,22606,22606,22606
19,Austria,,13997,13997,13997,13997
20,Poland,,16195,16195,16195,16195
21,Portugal,,4528,4528,4528,4528
22,Romania,,99474,99474,99474,99474
23,Slovenia,,6534,6534,6534,6534
24,Slovakia,,9302,9302,9302,9302
25,Finland,,4218,4218,4218,4218
26,Sweden,,4111,4111,4111,4111
27,United Kingdom,,283756,283756,283756,283756
28,Iceland,,308,308,308,308
29,Liechtenstein,,17,17,17,17
30,Norway,,2867,2867,2867,2867
31,Switzerland,,6173,6173,6173,6173
