,Region,572,577,584,591,598
0,Belgium,,13143,13143,13143,13143
1,Bulgaria,,5089,5089,5089,5089
2,Czechia,,1354,1354,1354,1354
3,Denmark,,6962,6962,6962,6962
4,Germany,,28937,28937,28937,28937
5,Estonia,,1840,1840,1840,1840
6,Ireland,,12361,12361,12361,12361
7,Greece,,22895,22895,22895,22895
8,Spain,,105408,105408,105408,105408
9,France,,100863,100863,100863,100863
10,Croatia,,1892,1892,1892,1892
11,Italy,,44324,44324,44324,44324
12,Cyprus,,3114,3114,3114,3114
13,Latvia,,702,702,702,702
14,Lithuania,,3620,3620,3620,3620
15,Luxembourg,,333,333,333,333
16,Hungary,,461,461,461,461
17,Malta,,499,499,499,499
18,Netherlands,,16134,16134,16134,16134
19,Austria,,5312,5312,5312,5312
20,Poland,,1209,1209,1209,1209
21,Portugal,,16133,16133,16133,16133
22,Romania,,2189,2189,2189,2189
23,Slovenia,,1292,1292,1292,1292
24,Slovakia,,448,448,448,448
25,Finland,,6111,6111,6111,6111
26,Sweden,,5609,5609,5609,5609
27,United Kingdom,,198759,198759,198759,198759
28,Iceland,,720,720,720,720
29,Liechtenstein,,47,47,47,47
30,Norway,,3569,3569,3569,3569
31,Switzerland,,11407,11407,11407,11407
