,Region,663,668,675,682,689
0,Belgium,,70249,70249,70249,70249
1,Bulgaria,,23313,23313,23313,23313
2,Czechia,,70811,70811,70811,70811
3,Denmark,,19954,19954,19954,19954
4,Germany,,257364,257364,257364,257364
5,Estonia,,7387,7387,7387,7387
6,Ireland,,28685,28685,28685,28685
7,Greece,,47411,47411,47411,47411
8,Spain,,21517,21517,21517,21517
9,France,,64199,64199,64199,64199
10,Croatia,,37433,37433,37433,37433
11,Italy,,50271,50271,50271,50271
12,Cyprus,,1623,1623,1623,1623
13,Latvia,,9006,9006,9006,9006
14,Lithuania,,16900,16900,16900,16900
15,Luxembourg,,1406,1406,1406,1406
16,Hungary,,47620,47620,47620,47620
17,Malta,,314,314,314,314
18,Netherlands,,93422,93422,93422,93422
19,Austria,,72767,72767,72767,72767
20,Poland,,98354,98354,98354,98354
21,Portugal,,9471,9471,9471,9471
22,Romania,,37694,37694,37694,37694
23,Slovenia,,22115,22115,22115,22115
24,Slovakia,,40999,40999,40999,40999
25,Finland,,4643,4643,4643,4643
26,Sweden,,5377,5377,5377,5377
27,United Kingdom,,252905,252905,252905,252905
28,Iceland,,1066,1066,1066,1066
29,Liechtenstein,,118,118,118,118
30,Norway,,11513,11513,11513,11513
31,Switzerland,,21592,21592,21592,21592
