,Region,810,815,822,829,836
0,Belgium,,64684,64684,64684,64684
1,Bulgaria,,4690,4690,4690,4690
2,Czechia,,31701,31701,31701,31701
3,Denmark,,18807,18807,18807,18807
4,Germany,,1093702,1093702,1093702,1093702
5,Estonia,,5431,5431,5431,5431
6,Ireland,,22014,22014,22014,22014
7,Greece,,97641,97641,97641,97641
8,Spain,,0,0,0,0
9,France,,926831,926831,926831,926831
10,Croatia,,6630,6630,6630,6630
11,Italy,,447322,447322,447322,447322
12,Cyprus,,19015,19015,19015,19015
13,Latvia,,6340,6340,6340,6340
14,Lithuania,,11083,11083,11083,11083
15,Luxembourg,,6687,6687,6687,6687
16,Hungary,,13809,13809,13809,13809
17,Malta,,4631,4631,4631,4631
18,Netherlands,,73909,73909,73909,73909
19,Austria,,103302,103302,103302,103302
20,Poland,,8702,8702,8702,8702
21,Portugal,,63070,63070,63070,63070
22,Romania,,13272,13272,13272,13272
23,Slovenia,,13820,13820,13820,13820
24,Slovakia,,31607,31607,31607,31607
25,Finland,,31066,31066,31066,31066
26,Sweden,,4128,4128,4128,4128
27,United Kingdom,,332956,332956,332956,332956
28,Iceland,,1533,1533,1533,1533
29,Liechtenstein,,273,273,273,273
30,Norway,,7352,7352,7352,7352
31,Switzerland,,21380,21380,21380,21380
