,Region,803,808,815,822,829
0,Belgium,,68963,68963,68963,68963
1,Bulgaria,,7351,7351,7351,7351
2,Czechia,,46089,46089,46089,46089
3,Denmark,,25421,25421,25421,25421
4,Germany,,1446093,1446093,1446093,1446093
5,Estonia,,7186,7186,7186,7186
6,Ireland,,42205,42205,42205,42205
7,Greece,,150462,150462,150462,150462
8,Spain,,99898,99898,99898,99898
9,France,,959274,959274,959274,959274
10,Croatia,,8823,8823,8823,8823
11,Italy,,486695,486695,486695,486695
12,Cyprus,,31405,31405,31405,31405
13,Latvia,,12518,12518,12518,12518
14,Lithuania,,16418,16418,16418,16418
15,Luxembourg,,8756,8756,8756,8756
16,Hungary,,14840,14840,14840,14840
17,Malta,,4240,4240,4240,4240
18,Netherlands,,169086,169086,169086,169086
19,Austria,,174937,174937,174937,174937
20,Poland,,29336,29336,29336,29336
21,Portugal,,70111,70111,70111,70111
22,Romania,,19816,19816,19816,19816
23,Slovenia,,17426,17426,17426,17426
24,Slovakia,,48065,48065,48065,48065
25,Finland,,44913,44913,44913,44913
26,Sweden,,6116,6116,6116,6116
27,United Kingdom,,525751,525751,525751,525751
28,Iceland,,3445,3445,3445,3445
29,Liechtenstein,,412,412,412,412
30,Norway,,11346,11346,11346,11346
31,Switzerland,,87760,87760,87760,87760
