,Region,579,584,591,598,605
0,Belgium,,13857,13857,13857,13857
1,Bulgaria,,7949,7949,7949,7949
2,Czechia,,1298,1298,1298,1298
3,Denmark,,6819,6819,6819,6819
4,Germany,,45549,45549,45549,45549
5,Estonia,,1916,1916,1916,1916
6,Ireland,,12440,12440,12440,12440
7,Greece,,22002,22002,22002,22002
8,Spain,,76913,76913,76913,76913
9,France,,134208,134208,134208,134208
10,Croatia,,2668,2668,2668,2668
11,Italy,,43683,43683,43683,43683
12,Cyprus,,2433,2433,2433,2433
13,Latvia,,895,895,895,895
14,Lithuania,,3996,3996,3996,3996
15,Luxembourg,,390,390,390,390
16,Hungary,,465,465,465,465
17,Malta,,435,435,435,435
18,Netherlands,,16669,16669,16669,16669
19,Austria,,7564,7564,7564,7564
20,Poland,,1328,1328,1328,1328
21,Portugal,,16190,16190,16190,16190
22,Romania,,3508,3508,3508,3508
23,Slovenia,,1970,1970,1970,1970
24,Slovakia,,522,522,522,522
25,Finland,,4547,4547,4547,4547
26,Sweden,,6437,6437,6437,6437
27,United Kingdom,,219919,219919,219919,219919
28,Iceland,,595,595,595,595
29,Liechtenstein,,73,73,73,73
30,Norway,,4020,4020,4020,4020
31,Switzerland,,17386,17386,17386,17386
