,Region,544,549,556,563,570
0,Belgium,,9713,9713,9713,9713
1,Bulgaria,,484,484,484,484
2,Czechia,,1641,1641,1641,1641
3,Denmark,,6845,6845,6845,6845
4,Germany,,8089,8089,8089,8089
5,Estonia,,347,347,347,347
6,Ireland,,6015,6015,6015,6015
7,Greece,,18409,18409,18409,18409
8,Spain,,163030,163030,163030,163030
9,France,,44321,44321,44321,44321
10,Croatia,,720,720,720,720
11,Italy,,14447,14447,14447,14447
12,Cyprus,,6915,6915,6915,6915
13,Latvia,,263,263,263,263
14,Lithuania,,495,495,495,495
15,Luxembourg,,749,749,749,749
16,Hungary,,288,288,288,288
17,Malta,,1315,1315,1315,1315
18,Netherlands,,69315,69315,69315,69315
19,Austria,,1959,1959,1959,1959
20,Poland,,600,600,600,600
21,Portugal,,21773,21773,21773,21773
22,Romania,,378,378,378,378
23,Slovenia,,331,331,331,331
24,Slovakia,,141,141,141,141
25,Finland,,2032,2032,2032,2032
26,Sweden,,1747,1747,1747,1747
27,United Kingdom,,296447,296447,296447,296447
28,Iceland,,0,0,0,0
29,Liechtenstein,,5,5,5,5
30,Norway,,1130,1130,1130,1130
31,Switzerland,,3033,3033,3033,3033
