,Region,656,661,668,675,682
0,Belgium,,53813,53813,53813,53813
1,Bulgaria,,30471,30471,30471,30471
2,Czechia,,52574,52574,52574,52574
3,Denmark,,13894,13894,13894,13894
4,Germany,,171163,171163,171163,171163
5,Estonia,,12056,12056,12056,12056
6,Ireland,,22327,22327,22327,22327
7,Greece,,41173,41173,41173,41173
8,Spain,,14491,14491,14491,14491
9,France,,47076,47076,47076,47076
10,Croatia,,30139,30139,30139,30139
11,Italy,,34785,34785,34785,34785
12,Cyprus,,1396,1396,1396,1396
13,Latvia,,13230,13230,13230,13230
14,Lithuania,,18789,18789,18789,18789
15,Luxembourg,,1159,1159,1159,1159
16,Hungary,,28745,28745,28745,28745
17,Malta,,217,217,217,217
18,Netherlands,,65781,65781,65781,65781
19,Austria,,50036,50036,50036,50036
20,Poland,,73613,73613,73613,73613
21,Portugal,,6646,6646,6646,6646
22,Romania,,60982,60982,60982,60982
23,Slovenia,,19472,19472,19472,19472
24,Slovakia,,33560,33560,33560,33560
25,Finland,,4945,4945,4945,4945
26,Sweden,,5582,5582,5582,5582
27,United Kingdom,,252104,252104,252104,252104
28,Iceland,,763,763,763,763
29,Liechtenstein,,66,66,66,66
30,Norway,,9204,9204,9204,9204
31,Switzerland,,14888,14888,14888,14888
