,Region,677,682,689,696,703
0,Belgium,,120133,120133,120133,120133
1,Bulgaria,,16073,16073,16073,16073
2,Czechia,,129425,129425,129425,129425
3,Denmark,,27961,27961,27961,27961
4,Germany,,406368,406368,406368,406368
5,Estonia,,4616,4616,4616,4616
6,Ireland,,31536,31536,31536,31536
7,Greece,,45871,45871,45871,45871
8,Spain,,50349,50349,50349,50349
9,France,,152981,152981,152981,152981
10,Croatia,,33859,33859,33859,33859
11,Italy,,78910,78910,78910,78910
12,Cyprus,,2063,2063,2063,2063
13,Latvia,,6302,6302,6302,6302
14,Lithuania,,12409,12409,12409,12409
15,Luxembourg,,2148,2148,2148,2148
16,Hungary,,70400,70400,70400,70400
17,Malta,,575,575,575,575
18,Netherlands,,155803,155803,155803,155803
19,Austria,,90234,90234,90234,90234
20,Poland,,160790,160790,160790,160790
21,Portugal,,20026,20026,20026,20026
22,Romania,,14807,14807,14807,14807
23,Slovenia,,17459,17459,17459,17459
24,Slovakia,,78388,78388,78388,78388
25,Finland,,7461,7461,7461,7461
26,Sweden,,10113,10113,10113,10113
27,United Kingdom,,304374,304374,304374,304374
28,Iceland,,1011,1011,1011,1011
29,Liechtenstein,,346,346,346,346
30,Norway,,17759,17759,17759,17759
31,Switzerland,,45616,45616,45616,45616
