,Region,530,535,542,549,556
0,Belgium,,4032,4032,4032,4032
1,Bulgaria,,519,519,519,519
2,Czechia,,975,975,975,975
3,Denmark,,2156,2156,2156,2156
4,Germany,,3906,3906,3906,3906
5,Estonia,,220,220,220,220
6,Ireland,,2824,2824,2824,2824
7,Greece,,4677,4677,4677,4677
8,Spain,,51405,51405,51405,51405
9,France,,13336,13336,13336,13336
10,Croatia,,574,574,574,574
11,Italy,,5222,5222,5222,5222
12,Cyprus,,2876,2876,2876,2876
13,Latvia,,431,431,431,431
14,Lithuania,,208,208,208,208
15,Luxembourg,,431,431,431,431
16,Hungary,,287,287,287,287
17,Malta,,34,34,34,34
18,Netherlands,,5118,5118,5118,5118
19,Austria,,470,470,470,470
20,Poland,,646,646,646,646
21,Portugal,,13996,13996,13996,13996
22,Romania,,334,334,334,334
23,Slovenia,,192,192,192,192
24,Slovakia,,165,165,165,165
25,Finland,,1383,1383,1383,1383
26,Sweden,,1984,1984,1984,1984
27,United Kingdom,,161805,161805,161805,161805
28,Iceland,,0,0,0,0
29,Liechtenstein,,10,10,10,10
30,Norway,,1370,1370,1370,1370
31,Switzerland,,827,827,827,827
