,Region,684,689,696,703,710
0,Belgium,,125834,125834,125834,125834
1,Bulgaria,,13826,13826,13826,13826
2,Czechia,,119441,119441,119441,119441
3,Denmark,,31448,31448,31448,31448
4,Germany,,397178,397178,397178,397178
5,Estonia,,3494,3494,3494,3494
6,Ireland,,32775,32775,32775,32775
7,Greece,,42012,42012,42012,42012
8,Spain,,71946,71946,71946,71946
9,France,,232092,232092,232092,232092
10,Croatia,,28264,28264,28264,28264
11,Italy,,99181,99181,99181,99181
12,Cyprus,,4574,4574,4574,4574
13,Latvia,,4927,4927,4927,4927
14,Lithuania,,11706,11706,11706,11706
15,Luxembourg,,2666,2666,2666,2666
16,Hungary,,65981,65981,65981,65981
17,Malta,,703,703,703,703
18,Netherlands,,151430,151430,151430,151430
19,Austria,,60481,60481,60481,60481
20,Poland,,161773,161773,161773,161773
21,Portugal,,23191,23191,23191,23191
22,Romania,,9548,9548,9548,9548
23,Slovenia,,13047,13047,13047,13047
24,Slovakia,,78703,78703,78703,78703
25,Finland,,8942,8942,8942,8942
26,Sweden,,13297,13297,13297,13297
27,United Kingdom,,310696,310696,310696,310696
28,Iceland,,887,887,887,887
29,Liechtenstein,,385,385,385,385
30,Norway,,23718,23718,23718,23718
31,Switzerland,,57799,57799,57799,57799
