,Region,740,745,752,759,766
0,Belgium,,358686,358686,358686,358686
1,Bulgaria,,61831,61831,61831,61831
2,Czechia,,238654,238654,238654,238654
3,Denmark,,321474,321474,321474,321474
4,Germany,,1058043,1058043,1058043,1058043
5,Estonia,,38872,38872,38872,38872
6,Ireland,,28408,28408,28408,28408
7,Greece,,128677,128677,128677,128677
8,Spain,,803672,803672,803672,803672
9,France,,2339599,2339599,2339599,2339599
10,Croatia,,59537,59537,59537,59537
11,Italy,,1040184,1040184,1040184,1040184
12,Cyprus,,13865,13865,13865,13865
13,Latvia,,51341,51341,51341,51341
14,Lithuania,,62190,62190,62190,62190
15,Luxembourg,,15865,15865,15865,15865
16,Hungary,,106901,106901,106901,106901
17,Malta,,1761,1761,1761,1761
18,Netherlands,,420749,420749,420749,420749
19,Austria,,223452,223452,223452,223452
20,Poland,,320295,320295,320295,320295
21,Portugal,,390295,390295,390295,390295
22,Romania,,173685,173685,173685,173685
23,Slovenia,,98878,98878,98878,98878
24,Slovakia,,92286,92286,92286,92286
25,Finland,,30562,30562,30562,30562
26,Sweden,,286451,286451,286451,286451
27,United Kingdom,,621635,621635,621635,621635
28,Iceland,,9907,9907,9907,9907
29,Liechtenstein,,937,937,937,937
30,Norway,,141071,141071,141071,141071
31,Switzerland,,251758,251758,251758,251758
