,Region,824,829,836,843,850
0,Belgium,,42828,42828,42828,42828
1,Bulgaria,,3667,3667,3667,3667
2,Czechia,,13900,13900,13900,13900
3,Denmark,,11999,11999,11999,11999
4,Germany,,763849,763849,763849,763849
5,Estonia,,2893,2893,2893,2893
6,Ireland,,10702,10702,10702,10702
7,Greece,,45061,45061,45061,45061
8,Spain,,74679,74679,74679,74679
9,France,,541722,541722,541722,541722
10,Croatia,,4040,4040,4040,4040
11,Italy,,419374,419374,419374,419374
12,Cyprus,,6115,6115,6115,6115
13,Latvia,,4117,4117,4117,4117
14,Lithuania,,5471,5471,5471,5471
15,Luxembourg,,4655,4655,4655,4655
16,Hungary,,11473,11473,11473,11473
17,Malta,,1841,1841,1841,1841
18,Netherlands,,20007,20007,20007,20007
19,Austria,,53240,53240,53240,53240
20,Poland,,5913,5913,5913,5913
21,Portugal,,72259,72259,72259,72259
22,Romania,,6502,6502,6502,6502
23,Slovenia,,7138,7138,7138,7138
24,Slovakia,,13480,13480,13480,13480
25,Finland,,50889,50889,50889,50889
26,Sweden,,2392,2392,2392,2392
27,United Kingdom,,185568,185568,185568,185568
28,Iceland,,1100,1100,1100,1100
29,Liechtenstein,,116,116,116,116
30,Norway,,4002,4002,4002,4002
31,Switzerland,,28239,28239,28239,28239
