,Region,754,759,766,773,780
0,Belgium,,125043,125043,125043,125043
1,Bulgaria,,42030,42030,42030,42030
2,Czechia,,174762,174762,174762,174762
3,Denmark,,322546,322546,322546,322546
4,Germany,,1326317,1326317,1326317,1326317
5,Estonia,,42094,42094,42094,42094
6,Ireland,,36892,36892,36892,36892
7,Greece,,126371,126371,126371,126371
8,Spain,,404484,404484,404484,404484
9,France,,970983,970983,970983,970983
10,Croatia,,36185,36185,36185,36185
11,Italy,,510537,510537,510537,510537
12,Cyprus,,16643,16643,16643,16643
13,Latvia,,67962,67962,67962,67962
14,Lithuania,,67724,67724,67724,67724
15,Luxembourg,,7461,7461,7461,7461
16,Hungary,,79145,79145,79145,79145
17,Malta,,1059,1059,1059,1059
18,Netherlands,,877158,877158,877158,877158
19,Austria,,221109,221109,221109,221109
20,Poland,,227567,227567,227567,227567
21,Portugal,,184588,184588,184588,184588
22,Romania,,164635,164635,164635,164635
23,Slovenia,,56538,56538,56538,56538
24,Slovakia,,154998,154998,154998,154998
25,Finland,,55081,55081,55081,55081
26,Sweden,,109545,109545,109545,109545
27,United Kingdom,,516016,516016,516016,516016
28,Iceland,,12450,12450,12450,12450
29,Liechtenstein,,840,840,840,840
30,Norway,,140991,140991,140991,140991
31,Switzerland,,173121,173121,173121,173121
