,Region,691,696,703,710,717
0,Belgium,,102305,102305,102305,102305
1,Bulgaria,,11702,11702,11702,11702
2,Czechia,,95466,95466,95466,95466
3,Denmark,,42315,42315,42315,42315
4,Germany,,350902,350902,350902,350902
5,Estonia,,3248,3248,3248,3248
6,Ireland,,29862,29862,29862,29862
7,Greece,,36957,36957,36957,36957
8,Spain,,87232,87232,87232,87232
9,France,,336341,336341,336341,336341
10,Croatia,,23622,23622,23622,23622
11,Italy,,112233,112233,112233,112233
12,Cyprus,,3933,3933,3933,3933
13,Latvia,,4611,4611,4611,4611
14,Lithuania,,11359,11359,11359,11359
15,Luxembourg,,2655,2655,2655,2655
16,Hungary,,48053,48053,48053,48053
17,Malta,,603,603,603,603
18,Netherlands,,134962,134962,134962,134962
19,Austria,,32269,32269,32269,32269
20,Poland,,159771,159771,159771,159771
21,Portugal,,27408,27408,27408,27408
22,Romania,,6382,6382,6382,6382
23,Slovenia,,10224,10224,10224,10224
24,Slovakia,,58599,58599,58599,58599
25,Finland,,9825,9825,9825,9825
26,Sweden,,17072,17072,17072,17072
27,United Kingdom,,350340,350340,350340,350340
28,Iceland,,826,826,826,826
29,Liechtenstein,,435,435,435,435
30,Norway,,31340,31340,31340,31340
31,Switzerland,,67290,67290,67290,67290
