,Region,782,787,794,801,808
0,Belgium,,53760,53760,53760,53760
1,Bulgaria,,11365,11365,11365,11365
2,Czechia,,53834,53834,53834,53834
3,Denmark,,90711,90711,90711,90711
4,Germany,,1368253,1368253,1368253,1368253
5,Estonia,,15726,15726,15726,15726
6,Ireland,,26726,26726,26726,26726
7,Greece,,124369,124369,124369,124369
8,Spain,,123546,123546,123546,123546
9,France,,347285,347285,347285,347285
10,Croatia,,9477,9477,9477,9477
11,Italy,,332956,332956,332956,332956
12,Cyprus,,19180,19180,19180,19180
13,Latvia,,42061,42061,42061,42061
14,Lithuania,,30693,30693,30693,30693
15,Luxembourg,,5604,5604,5604,5604
16,Hungary,,14316,14316,14316,14316
17,Malta,,887,887,887,887
18,Netherlands,,475453,475453,475453,475453
19,Austria,,276570,276570,276570,276570
20,Poland,,77068,77068,77068,77068
21,Portugal,,58129,58129,58129,58129
22,Romania,,25199,25199,25199,25199
23,Slovenia,,13968,13968,13968,13968
24,Slovakia,,79011,79011,79011,79011
25,Finland,,62489,62489,62489,62489
26,Sweden,,10611,10611,10611,10611
27,United Kingdom,,411304,411304,411304,411304
28,Iceland,,17604,17604,17604,17604
29,Liechtenstein,,1192,1192,1192,1192
30,Norway,,44965,44965,44965,44965
31,Switzerland,,182190,182190,182190,182190
