,Region,719,724,731,738,745
0,Belgium,,126343,126343,126343,126343
1,Bulgaria,,30517,30517,30517,30517
2,Czechia,,43435,43435,43435,43435
3,Denmark,,126955,126955,126955,126955
4,Germany,,335750,335750,335750,335750
5,Estonia,,9116,9116,9116,9116
6,Ireland,,144880,144880,144880,144880
7,Greece,,248162,248162,248162,248162
8,Spain,,870161,870161,870161,870161
9,France,,1598570,1598570,1598570,1598570
10,Croatia,,37734,37734,37734,37734
11,Italy,,1014358,1014358,1014358,1014358
12,Cyprus,,32201,32201,32201,32201
13,Latvia,,10000,10000,10000,10000
14,Lithuania,,18079,18079,18079,18079
15,Luxembourg,,8437,8437,8437,8437
16,Hungary,,26542,26542,26542,26542
17,Malta,,6320,6320,6320,6320
18,Netherlands,,162347,162347,162347,162347
19,Austria,,46903,46903,46903,46903
20,Poland,,81842,81842,81842,81842
21,Portugal,,87040,87040,87040,87040
22,Romania,,29483,29483,29483,29483
23,Slovenia,,21726,21726,21726,21726
24,Slovakia,,20331,20331,20331,20331
25,Finland,,45230,45230,45230,45230
26,Sweden,,101866,101866,101866,101866
27,United Kingdom,,1233336,1233336,1233336,1233336
28,Iceland,,9388,9388,9388,9388
29,Liechtenstein,,430,430,430,430
30,Norway,,43769,43769,43769,43769
31,Switzerland,,150597,150597,150597,150597
