,Region,537,542,549,556,563
0,Belgium,,7192,7192,7192,7192
1,Bulgaria,,412,412,412,412
2,Czechia,,1386,1386,1386,1386
3,Denmark,,3689,3689,3689,3689
4,Germany,,5105,5105,5105,5105
5,Estonia,,299,299,299,299
6,Ireland,,3572,3572,3572,3572
7,Greece,,11998,11998,11998,11998
8,Spain,,103324,103324,103324,103324
9,France,,22628,22628,22628,22628
10,Croatia,,587,587,587,587
11,Italy,,7374,7374,7374,7374
12,Cyprus,,5978,5978,5978,5978
13,Latvia,,263,263,263,263
14,Lithuania,,304,304,304,304
15,Luxembourg,,979,979,979,979
16,Hungary,,240,240,240,240
17,Malta,,320,320,320,320
18,Netherlands,,31229,31229,31229,31229
19,Austria,,791,791,791,791
20,Poland,,540,540,540,540
21,Portugal,,18604,18604,18604,18604
22,Romania,,292,292,292,292
23,Slovenia,,425,425,425,425
24,Slovakia,,197,197,197,197
25,Finland,,1572,1572,1572,1572
26,Sweden,,1660,1660,1660,1660
27,United Kingdom,,210277,210277,210277,210277
28,Iceland,,0,0,0,0
29,Liechtenstein,,14,14,14,14
30,Norway,,1239,1239,1239,1239
31,Switzerland,,1609,1609,1609,1609
