,Region,817,822,829,836,843
0,Belgium,,57231,57231,57231,57231
1,Bulgaria,,4082,4082,4082,4082
2,Czechia,,19322,19322,19322,19322
3,Denmark,,13583,13583,13583,13583
4,Germany,,769466,769466,769466,769466
5,Estonia,,3499,3499,3499,3499
6,Ireland,,11670,11670,11670,11670
7,Greece,,67501,67501,67501,67501
8,Spain,,0,0,0,1
9,France,,828123,828123,828123,828123
10,Croatia,,4584,4584,4584,4584
11,Italy,,421707,421707,421707,421707
12,Cyprus,,8240,8240,8240,8240
13,Latvia,,4536,4536,4536,4536
14,Lithuania,,8195,8195,8195,8195
15,Luxembourg,,5645,5645,5645,5645
16,Hungary,,11473,11473,11473,11473
17,Malta,,2938,2938,2938,2938
18,Netherlands,,43706,43706,43706,43706
19,Austria,,69059,69059,69059,69059
20,Poland,,7167,7167,7167,7167
21,Portugal,,52301,52301,52301,52301
22,Romania,,9385,9385,9385,9385
23,Slovenia,,10113,10113,10113,10113
24,Slovakia,,17725,17725,17725,17725
25,Finland,,28891,28891,28891,28891
26,Sweden,,4016,4016,4016,4016
27,United Kingdom,,197808,197808,197808,197808
28,Iceland,,611,611,611,611
29,Liechtenstein,,273,273,273,273
30,Norway,,3898,3898,3898,3898
31,Switzerland,,39927,39927,39927,39927
