,Region,670,675,682,689,696
0,Belgium,,96788,96788,96788,96788
1,Bulgaria,,17736,17736,17736,17736
2,Czechia,,99643,99643,99643,99643
3,Denmark,,26577,26577,26577,26577
4,Germany,,337407,337407,337407,337407
5,Estonia,,5009,5009,5009,5009
6,Ireland,,30140,30140,30140,30140
7,Greece,,46780,46780,46780,46780
8,Spain,,33507,33507,33507,33507
9,France,,117748,117748,117748,117748
10,Croatia,,31517,31517,31517,31517
11,Italy,,63485,63485,63485,63485
12,Cyprus,,2852,2852,2852,2852
13,Latvia,,6048,6048,6048,6048
14,Lithuania,,12415,12415,12415,12415
15,Luxembourg,,1712,1712,1712,1712
16,Hungary,,58704,58704,58704,58704
17,Malta,,419,419,419,419
18,Netherlands,,138560,138560,138560,138560
19,Austria,,94471,94471,94471,94471
20,Poland,,136397,136397,136397,136397
21,Portugal,,13779,13779,13779,13779
22,Romania,,21482,21482,21482,21482
23,Slovenia,,22664,22664,22664,22664
24,Slovakia,,67166,67166,67166,67166
25,Finland,,7704,7704,7704,7704
26,Sweden,,6264,6264,6264,6264
27,United Kingdom,,281063,281063,281063,281063
28,Iceland,,1114,1114,1114,1114
29,Liechtenstein,,285,285,285,285
30,Norway,,14071,14071,14071,14071
31,Switzerland,,32180,32180,32180,32180
