,State,425,430,437,444,451
0,Washington,NaN,106,95,85,74
1,Illinois,NaN,75,32,13,6
2,California,NaN,1068,513,192,59
3,Arizona,NaN,140,86,50,27
4,Massachusetts,NaN,192,155,123,95
5,Wisconsin,NaN,80,77,75,73
6,Texas,NaN,1000,843,697,565
7,Nebraska,NaN,0,0,0,0
8,Utah,NaN,38,32,27,23
9,Oregon,NaN,29,23,18,13
10,Florida,NaN,563,460,367,285
11,New York,NaN,34,13,4,1
12,Rhode Island,NaN,26,18,10,4
13,Georgia,NaN,234,153,94,54
14,New Hampshire,NaN,5,1,0,0
15,North Carolina,NaN,151,127,111,101
16,New Jersey,NaN,195,151,114,83
17,Colorado,NaN,0,0,0,0
18,Maryland,NaN,158,201,128,42
19,Nevada,NaN,44,30,20,12
20,Tennessee,NaN,11,5,3,2
21,Hawaii,NaN,NaN,NaN,NaN,NaN
22,Indiana,NaN,152,146,141,137
23,Kentucky,NaN,NaN,NaN,NaN,NaN
24,Minnesota,NaN,29,3,0,0
25,Oklahoma,NaN,142,136,130,124
26,Pennsylvania,NaN,93,55,31,16
27,South Carolina,NaN,123,103,85,69
28,District of Columbia,NaN,NaN,NaN,NaN,NaN
29,Kansas,NaN,67,51,38,28
30,Missouri,NaN,169,149,131,113
31,Vermont,NaN,2,1,0,0
32,Virginia,NaN,294,299,307,314
33,Connecticut,NaN,35,24,15,9
34,Iowa,NaN,76,74,71,69
35,Louisiana,NaN,217,219,221,223
36,Ohio,NaN,9,4,1,0
37,Michigan,NaN,26,15,8,4
38,South Dakota,NaN,0,0,0,0
39,Arkansas,NaN,65,58,53,48
40,Delaware,NaN,10,2,0,0
41,Mississippi,NaN,66,45,28,17
42,New Mexico,NaN,28,16,9,6
43,North Dakota,NaN,0,0,0,0
44,Wyoming,NaN,3,2,1,0
45,Alaska,NaN,2,1,1,0
46,Maine,NaN,NaN,NaN,NaN,NaN
47,Alabama,NaN,25,10,4,1
48,Idaho,NaN,8,5,4,2
49,Montana,NaN,8,6,4,3
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,NaN,NaN,NaN,NaN
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
