,State,712,717,724,731,738
0,Washington,NaN,104,105,110,115
1,Illinois,NaN,482,530,562,572
2,California,NaN,484,502,517,519
3,Arizona,NaN,374,359,346,333
4,Massachusetts,NaN,271,289,298,298
5,Wisconsin,NaN,196,184,185,184
6,Texas,NaN,544,634,711,755
7,Nebraska,NaN,21,22,23,22
8,Utah,NaN,42,45,48,51
9,Oregon,NaN,60,51,47,43
10,Florida,NaN,74,100,133,160
11,New York,NaN,684,774,833,850
12,Rhode Island,NaN,43,50,56,59
13,Georgia,NaN,260,311,365,409
14,New Hampshire,NaN,83,94,99,98
15,North Carolina,NaN,184,197,204,203
16,New Jersey,NaN,266,300,321,326
17,Colorado,NaN,174,171,176,183
18,Maryland,NaN,218,314,392,422
19,Nevada,NaN,82,82,80,74
20,Tennessee,NaN,440,464,468,445
21,Hawaii,NaN,16,26,41,57
22,Indiana,NaN,304,316,334,342
23,Kentucky,NaN,161,170,178,173
24,Minnesota,NaN,218,217,212,199
25,Oklahoma,NaN,126,139,146,143
26,Pennsylvania,NaN,714,731,751,751
27,South Carolina,NaN,50,55,61,63
28,District of Columbia,NaN,4,4,3,3
29,Kansas,NaN,62,63,61,59
30,Missouri,NaN,231,261,286,297
31,Vermont,NaN,13,13,14,14
32,Virginia,NaN,201,234,261,276
33,Connecticut,NaN,55,67,77,83
34,Iowa,NaN,111,112,113,107
35,Louisiana,NaN,50,77,103,113
36,Ohio,NaN,205,258,400,666
37,Michigan,NaN,577,596,610,595
38,South Dakota,NaN,30,28,25,23
39,Arkansas,NaN,105,102,102,106
40,Delaware,NaN,18,19,20,21
41,Mississippi,NaN,71,82,87,85
42,New Mexico,NaN,147,155,160,160
43,North Dakota,NaN,18,20,22,23
44,Wyoming,NaN,23,26,28,30
45,Alaska,NaN,11,12,13,13
46,Maine,NaN,64,72,75,72
47,Alabama,NaN,69,69,67,62
48,Idaho,NaN,48,50,50,48
49,Montana,NaN,24,24,24,23
50,Puerto Rico,NaN,19,30,40,45
51,Virgin Islands,NaN,0,0,0,0
52,Guam,NaN,1,1,1,1
53,West Virginia,NaN,78,76,76,76
54,Northern Mariana Islands,NaN,5,5,5,5
55,American Samoa,NaN,NaN,NaN,NaN,NaN
