,State,530,535,542,549,556
0,Washington,NaN,27,20,15,10
1,Illinois,NaN,40,28,19,14
2,California,NaN,211,199,180,160
3,Arizona,NaN,63,71,76,77
4,Massachusetts,NaN,18,15,12,9
5,Wisconsin,NaN,23,20,17,15
6,Texas,NaN,124,113,104,97
7,Nebraska,NaN,4,4,4,4
8,Utah,NaN,22,21,19,17
9,Oregon,NaN,10,8,6,5
10,Florida,NaN,316,345,348,328
11,New York,NaN,35,32,28,25
12,Rhode Island,NaN,3,2,2,1
13,Georgia,NaN,68,61,50,36
14,New Hampshire,NaN,1,1,1,1
15,North Carolina,NaN,35,30,28,26
16,New Jersey,NaN,33,29,25,22
17,Colorado,NaN,42,35,29,23
18,Maryland,NaN,14,10,8,6
19,Nevada,NaN,28,28,26,25
20,Tennessee,NaN,22,16,11,8
21,Hawaii,NaN,3,3,3,2
22,Indiana,NaN,32,28,24,20
23,Kentucky,NaN,10,7,6,5
24,Minnesota,NaN,28,26,23,20
25,Oklahoma,NaN,12,12,12,11
26,Pennsylvania,NaN,43,31,20,11
27,South Carolina,NaN,14,12,11,9
28,District of Columbia,NaN,0,0,0,0
29,Kansas,NaN,13,11,9,8
30,Missouri,NaN,49,51,48,42
31,Vermont,NaN,0,0,0,0
32,Virginia,NaN,38,33,30,27
33,Connecticut,NaN,4,3,3,2
34,Iowa,NaN,16,15,14,13
35,Louisiana,NaN,34,33,32,30
36,Ohio,NaN,20,16,13,11
37,Michigan,NaN,33,21,16,14
38,South Dakota,NaN,7,7,7,6
39,Arkansas,NaN,23,22,20,17
40,Delaware,NaN,2,2,2,1
41,Mississippi,NaN,18,16,14,13
42,New Mexico,NaN,9,7,5,4
43,North Dakota,NaN,1,1,1,0
44,Wyoming,NaN,6,5,5,5
45,Alaska,NaN,2,1,1,0
46,Maine,NaN,3,2,2,2
47,Alabama,NaN,27,27,26,23
48,Idaho,NaN,13,12,11,9
49,Montana,NaN,1,0,0,0
50,Puerto Rico,NaN,3,2,1,1
51,Virgin Islands,NaN,0,0,0,0
52,Guam,NaN,0,0,0,0
53,West Virginia,NaN,11,8,7,5
54,Northern Mariana Islands,NaN,0,0,0,0
55,American Samoa,NaN,0,0,0,0
