,State,397,402,409,416,423
0,Washington,334962,6805,6285,6541,6415
1,Illinois,1175568,10139,9072,8523,8240
2,California,3536946,32944,24878,20284,17669
3,Arizona,809474,8466,7420,6960,6757
4,Massachusetts,570546,10251,9433,9019,8810
5,Wisconsin,612712,5181,5180,5180,5180
6,Texas,2606513,NaN,NaN,NaN,NaN
7,Nebraska,199045,1734,1161,1097,915
8,Utah,367073,5018,4887,4848,4836
9,Oregon,153135,2505,2457,2444,2440
10,Florida,1872923,38289,36913,36369,36154
11,New York,1597969,48689,46536,46116,46281
12,Rhode Island,123980,2408,2634,2641,2564
13,Georgia,987041,20014,19060,18954,18740
14,New Hampshire,73665,2369,2354,2348,2346
15,North Carolina,844770,18841,17742,17265,17058
16,New Jersey,769109,19138,17576,16825,16277
17,Colorado,421294,5904,5453,5234,5127
18,Maryland,376966,4759,4469,4370,4335
19,Nevada,291145,2349,2203,2159,2145
20,Tennessee,766089,5596,4670,4304,4159
21,Hawaii,27410,227,202,191,186
22,Indiana,656358,5742,5147,4865,4732
23,Kentucky,397526,8541,8463,8447,8443
24,Minnesota,479591,5253,5191,5158,5139
25,Oklahoma,419853,6260,7311,7462,7252
26,Pennsylvania,917565,16233,14759,14040,13689
27,South Carolina,505589,17791,17731,17721,17719
28,District of Columbia,39755,661,607,576,558
29,Kansas,294080,4736,4736,4736,4736
30,Missouri,491902,3978,3936,3929,3928
31,Vermont,14608,798,798,798,798
32,Virginia,565270,12372,9843,8774,7788
33,Connecticut,275334,5794,5794,5794,5794
34,Iowa,360193,NaN,NaN,NaN,NaN
35,Louisiana,424644,2842,2695,2670,2666
36,Ohio,955378,NaN,NaN,NaN,NaN
37,Michigan,637928,6741,6399,6195,6073
38,South Dakota,111334,943,906,894,881
39,Arkansas,315759,1611,1319,1238,1216
40,Delaware,85090,1674,1639,1632,1631
41,Mississippi,290874,3686,3659,3655,3655
42,New Mexico,183023,1909,1823,1796,1787
43,North Dakota,99312,778,822,841,849
44,Wyoming,53900,658,687,701,707
45,Alaska,57738,939,923,918,917
46,Maine,43594,650,431,275,160
47,Alabama,487520,5829,5792,5787,5786
48,Idaho,169584,1419,1319,1277,1261
49,Montana,98810,1315,1311,1310,1310
50,Puerto Rico,99257,NaN,NaN,NaN,NaN
51,Virgin Islands,2579,NaN,NaN,NaN,NaN
52,Guam,7727,NaN,NaN,NaN,NaN
53,West Virginia,129854,1582,1197,961,799
54,Northern Mariana Islands,143,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
