,State,411,416,423,430,437,444,451
0,Washington,345731,3539,2920,2409,1984,1633,1343
1,Illinois,1199441,8774,7095,5398,3823,2497,1498
2,California,3602380,20566,15623,11860,8959,6703,4940
3,Arizona,827237,3289,2111,1347,856,541,342
4,Massachusetts,592344,7099,5770,4622,3624,2777,2073
5,Wisconsin,621842,3613,3228,2924,2688,2496,2340
6,Texas,2699083,18189,11818,7501,4661,2841,1702
7,Nebraska,203027,1611,1385,1156,932,718,525
8,Utah,375110,2470,1814,1323,966,704,515
9,Oregon,157515,1563,1117,743,460,260,122
10,Florida,1948307,37416,32026,25594,20040,15560,12019
11,New York,1700091,47868,46985,45782,43748,40450,35781
12,Rhode Island,128981,2458,2735,3186,3831,4683,5689
13,Georgia,1024931,14259,12432,10843,9421,8128,6937
14,New Hampshire,77060,1488,1283,1079,885,701,533
15,North Carolina,874906,9247,6533,4485,2987,1929,1206
16,New Jersey,814916,31342,43417,63091,90170,117727,132059
17,Colorado,437187,7808,7688,7309,6537,5329,3935
18,Maryland,388035,3843,2831,2070,1498,1079,772
19,Nevada,296393,1552,1230,978,785,629,507
20,Tennessee,783904,5753,4822,4062,3433,2909,2463
21,Hawaii,28148,394,353,263,162,86,40
22,Indiana,667736,3957,3284,2748,2311,1949,1641
23,Kentucky,411040,4651,3688,2914,2305,1812,1426
24,Minnesota,490483,5179,4388,3397,2469,1731,1189
25,Oklahoma,429162,2408,1599,1043,667,419,258
26,Pennsylvania,952818,11459,9383,7656,6227,5053,4090
27,South Carolina,526716,6074,3659,2129,1209,671,366
28,District of Columbia,41579,548,364,236,149,92,56
29,Kansas,298788,1152,669,374,204,108,56
30,Missouri,498269,1985,1506,1139,848,614,428
31,Vermont,16199,887,1086,1430,1948,2604,3238
32,Virginia,586592,6509,4516,3038,1977,1241,748
33,Connecticut,287396,6480,7193,7811,7912,7239,5890
34,Iowa,340128,1369,753,404,212,109,55
35,Louisiana,434289,2234,1528,1023,669,427,267
36,Ohio,979725,9053,7675,6556,5636,4869,4221
37,Michigan,658355,8232,6612,5289,4227,3372,2688
38,South Dakota,113596,921,679,447,273,159,91
39,Arkansas,324951,2057,1475,1046,734,510,351
40,Delaware,88563,1351,938,600,353,190,95
41,Mississippi,297651,1827,1363,1013,751,553,407
42,New Mexico,187040,1285,1038,842,684,556,452
43,North Dakota,100419,364,272,203,152,113,84
44,Wyoming,54903,393,321,243,173,117,78
45,Alaska,59624,784,641,521,422,342,277
46,Maine,45933,894,847,771,654,507,354
47,Alabama,500092,2764,1959,1376,957,662,452
48,Idaho,173309,1124,939,775,632,508,398
49,Montana,100959,790,660,549,457,378,312
50,Puerto Rico,101327,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,2744,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,7751,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,133627,1048,792,594,442,324,236
54,Northern Mariana Islands,146,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN
