,State,201,206,213,220,227,234,241,248
0,Washington,63647,5388,5341,5284,5212,5126,5028,4921
1,Illinois,196699,1228,730,426,245,138,78,42
2,California,574231,86484,89861,92154,93782,94440,94237,92812
3,Arizona,187523,11865,9823,8005,6424,5084,3969,3058
4,Massachusetts,114532,37,19,10,5,2,2,0
5,Wisconsin,61061,3726,2957,2310,1775,1347,1005,741
6,Texas,509581,55646,52230,48419,44357,40177,36026,31965
7,Nebraska,28696,572,347,207,121,71,40,23
8,Utah,44390,3323,3072,2803,2528,2255,1990,1736
9,Oregon,21488,2463,2513,2563,2598,2629,2649,2666
10,Florida,536961,57211,52434,47571,42746,38034,33568,29404
11,New York,421336,159,77,37,17,8,4,2
12,Rhode Island,19934,10,6,3,1,1,0,0
13,Georgia,219025,22001,20797,19527,18224,16907,15593,14308
14,New Hampshire,6840,19,12,8,4,3,2,1
15,North Carolina,140375,13767,13764,13598,13278,12819,12240,11560
16,New Jersey,185031,86,44,21,11,5,3,1
17,Colorado,51020,1462,931,583,360,218,131,78
18,Maryland,96258,3410,2114,1270,749,435,249,142
19,Nevada,56972,7761,7830,7820,7729,7564,7333,7046
20,Tennessee,123914,14000,13286,12486,11624,10725,9812,8908
21,Hawaii,3638,1016,919,787,661,549,453,372
22,Indiana,74992,2952,2109,1484,1027,701,471,313
23,Kentucky,35254,3354,2925,2523,2154,1819,1521,1260
24,Minnesota,61516,2314,1415,840,490,281,160,89
25,Oklahoma,43963,6147,6185,6187,6154,6084,5981,5848
26,Pennsylvania,124221,321,190,110,63,36,21,11
27,South Carolina,101159,9690,8908,8072,7244,6430,5655,4916
28,District of Columbia,12807,176,101,58,33,18,9,6
29,Kansas,31183,2454,2286,2116,1948,1785,1627,1476
30,Missouri,60359,8750,8560,8320,8034,7710,7365,6991
31,Vermont,1462,9,6,4,3,2,1,1
32,Virginia,100749,4385,2926,1903,1217,765,475,291
33,Connecticut,50567,28,14,8,4,2,1,1
34,Iowa,49165,1171,754,478,297,182,110,66
35,Louisiana,131961,9650,8475,7399,6440,5571,4801,4124
36,Ohio,101731,5982,5014,4149,3395,2735,2183,1724
37,Michigan,97306,1929,1278,834,537,342,215,133
38,South Dakota,9663,186,149,119,93,73,56,43
39,Arkansas,50028,5986,6148,6257,6290,6263,6170,6028
40,Delaware,15634,132,75,43,24,14,7,4
41,Mississippi,67649,8081,7902,7639,7301,6899,6454,5982
42,New Mexico,22444,1422,1256,1099,951,815,690,579
43,North Dakota,7713,200,127,80,50,30,18,11
44,Wyoming,3042,250,232,216,197,181,165,148
45,Alaska,3774,756,815,876,934,991,1045,1094
46,Maine,4051,62,47,35,26,19,13,10
47,Alabama,103020,11314,10765,10101,9352,8552,7731,6911
48,Idaho,25104,2965,2776,2583,2391,2199,2013,1834
49,Montana,5017,640,583,526,472,419,370,324
50,Puerto Rico,22821,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,547,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,418,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,7757,841,815,789,763,737,710,684
54,Northern Mariana Islands,49,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
