,State,292,297,304,311,318,325,332,339
0,Washington,118570,3064,2953,2842,2731,2623,2514,2408
1,Illinois,498560,39170,42632,45660,48023,49516,49993,49382
2,California,981297,9212,7455,5977,4744,3735,2917,2257
3,Arizona,259699,1228,1036,872,735,617,521,437
4,Massachusetts,172727,6150,5555,4753,3846,2942,2128,1457
5,Wisconsin,286380,16287,15937,15407,14722,13922,13054,12115
6,Texas,1011309,18800,17023,15376,13866,12482,11221,10077
7,Nebraska,85551,10023,11096,11905,12336,12315,11829,10939
8,Utah,134868,3904,3635,3362,3091,2823,2565,2317
9,Oregon,51155,2051,2037,2022,2002,1981,1953,1924
10,Florida,847821,7577,6520,5606,4815,4133,3543,3038
11,New York,532180,10883,9891,8575,7080,5558,4149,2941
12,Rhode Island,38009,2776,2912,2937,2851,2648,2357,2008
13,Georgia,407333,4788,4205,3689,3226,2821,2464,2152
14,New Hampshire,12699,904,891,828,723,592,454,328
15,North Carolina,294860,10510,10142,9752,9339,8917,8488,8050
16,New Jersey,256653,14257,16244,17972,19238,19853,19739,18812
17,Colorado,134537,44696,83633,143475,195865,194358,143572,86710
18,Maryland,155371,3450,3146,2805,2447,2079,1723,1389
19,Nevada,110982,2104,1915,1740,1579,1431,1293,1168
20,Tennessee,287770,10025,9440,8842,8247,7655,7069,6504
21,Hawaii,16242,295,253,216,185,158,135,115
22,Indiana,214509,41569,62618,92930,128745,156955,160277,136588
23,Kentucky,122567,7479,7513,7505,7445,7339,7180,6982
24,Minnesota,184788,20303,23691,27272,30817,33996,36483,37963
25,Oklahoma,138455,7831,7283,6709,6121,5540,4973,4436
26,Pennsylvania,239724,11790,11718,11365,10743,9875,8818,7637
27,South Carolina,186391,3664,3330,3018,2726,2461,2218,1996
28,District of Columbia,18087,199,148,105,70,44,27,16
29,Kansas,105127,8679,8319,7885,7393,6863,6313,5758
30,Missouri,216144,11346,11057,10696,10285,9823,9316,8784
31,Vermont,2415,137,123,111,99,88,80,70
32,Virginia,193477,5576,4860,4114,3378,2690,2073,1547
33,Connecticut,81432,6347,7117,7637,7799,7562,6951,6048
34,Iowa,159910,12943,13324,13367,13047,12364,11381,10178
35,Louisiana,193372,1380,1181,1008,861,735,628,535
36,Ohio,254974,10277,10246,10181,10081,9950,9790,9601
37,Michigan,238308,40281,52310,65944,79749,91542,98870,100092
38,South Dakota,56311,7360,6870,6039,5031,4000,3055,2260
39,Arkansas,122811,5151,4897,4627,4346,4058,3768,3483
40,Delaware,26908,895,840,769,686,593,499,407
41,Mississippi,127205,2540,2305,2088,1885,1698,1526,1370
42,New Mexico,56289,2046,2024,1996,1961,1918,1872,1820
43,North Dakota,55458,9178,9583,9394,8633,7475,6142,4839
44,Wyoming,18010,2410,2571,2686,2747,2748,2690,2578
45,Alaska,20300,1420,1455,1479,1490,1489,1476,1450
46,Maine,7888,701,812,904,958,963,916,823
47,Alabama,206523,4953,4558,4181,3823,3485,3169,2875
48,Idaho,74227,3318,3191,3047,2889,2722,2550,2375
49,Montana,40053,4976,4995,4891,4675,4371,4003,3604
50,Puerto Rico,38581,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,1405,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,5473,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,28805,2178,2261,2336,2399,2452,2493,2519
54,Northern Mariana Islands,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
