,State,291,297,304,311,318
0,Washington,2439,76,106,124,139
1,Illinois,10538,481,602,742,857
2,California,17973,346,378,406,441
3,Arizona,6164,165,152,161,170
4,Massachusetts,10149,183,161,142,126
5,Wisconsin,2570,321,367,400,416
6,Texas,19180,797,740,767,831
7,Nebraska,703,72,95,110,123
8,Utah,659,38,44,57,75
9,Oregon,730,49,44,48,53
10,Florida,17121,412,390,387,382
11,New York,33903,156,133,112,100
12,Rhode Island,1224,29,37,41,44
13,Georgia,8648,212,211,218,233
14,New Hampshire,489,16,22,28,34
15,North Carolina,4607,267,231,214,209
16,New Jersey,16429,178,195,189,186
17,Colorado,2394,120,146,166,185
18,Maryland,4212,76,81,86,91
19,Nevada,1851,63,72,78,85
20,Tennessee,3595,261,254,261,267
21,Hawaii,221,6,6,5,5
22,Indiana,4629,278,314,371,429
23,Kentucky,1565,105,116,132,149
24,Minnesota,2710,206,295,405,519
25,Oklahoma,1438,84,98,100,102
26,Pennsylvania,9005,246,250,278,311
27,South Carolina,4036,124,113,101,94
28,District of Columbia,654,10,9,9,9
29,Kansas,1166,93,110,117,122
30,Missouri,3165,195,241,280,320
31,Vermont,59,1,1,1,1
32,Virginia,3707,88,74,71,69
33,Connecticut,4671,73,98,109,118
34,Iowa,1845,144,201,228,236
35,Louisiana,6036,79,87,83,80
36,Ohio,5517,206,273,328,377
37,Michigan,7945,364,415,503,585
38,South Dakota,536,91,108,120,125
39,Arkansas,2085,138,165,188,207
40,Delaware,718,19,25,26,27
41,Mississippi,3443,127,99,84,75
42,New Mexico,1118,101,124,139,146
43,North Dakota,639,103,127,150,165
44,Wyoming,114,39,43,52,61
45,Alaska,84,13,18,23,29
46,Maine,152,8,11,15,19
47,Alabama,3084,120,108,116,126
48,Idaho,686,65,78,88,97
49,Montana,456,101,96,101,102
50,Puerto Rico,872,NaN,NaN,NaN,NaN
51,Virgin Islands,23,NaN,NaN,NaN,NaN
52,Guam,88,NaN,NaN,NaN,NaN
53,West Virginia,504,48,50,59,67
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
