,Region,432,437,444,451,458
0,Belgium,,258,299,347,415
1,Bulgaria,,826,903,960,990
2,Czechia,,1104,964,839,726
3,Denmark,,10,9,7,6
4,Germany,,1299,1542,1856,2224
5,Estonia,,79,78,75,71
6,Ireland,,54,50,48,46
7,Greece,,455,488,513,534
8,Spain,,1862,2393,1799,2729
9,France,,2441,2762,3077,3381
10,Croatia,,147,185,236,316
11,Italy,,3120,3183,3169,3104
12,Cyprus,,7,7,7,7
13,Latvia,,48,44,40,36
14,Lithuania,,74,77,83,93
15,Luxembourg,,28,29,31,31
16,Hungary,,1954,2228,2465,2673
17,Malta,,16,14,11,10
18,Netherlands,,203,210,226,244
19,Austria,,209,221,232,241
20,Poland,,2973,3664,4149,4540
21,Portugal,,46,35,27,21
22,Romania,,969,1092,1211,1317
23,Slovenia,,40,40,40,41
24,Slovakia,,391,322,261,210
25,Finland,,13,12,11,10
26,Sweden,,124,127,128,131
27,United Kingdom,,360,301,260,234
28,Iceland,,0,0,0,1
29,Liechtenstein,,0,0,0,0
30,Norway,,9,10,10,10
31,Switzerland,,96,106,116,130
