,Region,810,815,822,829,836
0,Belgium,,143,113,108,99
1,Bulgaria,,85,63,48,37
2,Czechia,,134,113,94,80
3,Denmark,,112,96,90,88
4,Germany,,1572,1392,1208,979
5,Estonia,,20,15,12,11
6,Ireland,,75,63,46,36
7,Greece,,441,419,379,338
8,Spain,,310,318,357,422
9,France,,852,865,803,815
10,Croatia,,68,58,50,44
11,Italy,,1004,956,843,784
12,Cyprus,,25,28,30,26
13,Latvia,,30,20,14,9
14,Lithuania,,52,40,32,26
15,Luxembourg,,8,8,6,6
16,Hungary,,202,195,189,179
17,Malta,,22,28,32,36
18,Netherlands,,74,65,50,40
19,Austria,,261,226,174,121
20,Poland,,213,126,81,43
21,Portugal,,151,150,140,122
22,Romania,,116,89,64,52
23,Slovenia,,28,26,25,20
24,Slovakia,,120,98,75,55
25,Finland,,143,129,109,92
26,Sweden,,112,91,77,64
27,United Kingdom,,1276,1114,901,901
28,Iceland,,2,1,1,1
29,Liechtenstein,,0,0,0,0
30,Norway,,109,72,39,26
31,Switzerland,,22,15,9,5
