,Region,488,493,500,507,514
0,Belgium,,117,99,85,74
1,Bulgaria,,184,140,108,86
2,Czechia,,106,77,54,39
3,Denmark,,7,7,8,8
4,Germany,,1031,861,728,620
5,Estonia,,17,15,13,12
6,Ireland,,6,4,3,3
7,Greece,,328,302,275,254
8,Spain,,353,310,266,233
9,France,,485,359,254,183
10,Croatia,,156,120,95,78
11,Italy,,860,670,521,414
12,Cyprus,,8,6,5,4
13,Latvia,,57,55,51,48
14,Lithuania,,72,66,60,55
15,Luxembourg,,3,3,2,2
16,Hungary,,267,183,130,94
17,Malta,,0,0,0,0
18,Netherlands,,91,75,62,52
19,Austria,,55,41,31,23
20,Poland,,944,671,489,372
21,Portugal,,11,11,12,13
22,Romania,,320,241,191,157
23,Slovenia,,25,22,19,17
24,Slovakia,,85,66,53,44
25,Finland,,5,4,4,4
26,Sweden,,105,99,90,84
27,United Kingdom,,49,46,43,41
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,7,7,7,7
31,Switzerland,,36,32,30,29
