,Region,530,535,542,549,556
0,Belgium,,20,17,15,13
1,Bulgaria,,34,29,24,22
2,Czechia,,14,13,12,12
3,Denmark,,4,4,4,4
4,Germany,,186,138,108,86
5,Estonia,,1,1,0,0
6,Ireland,,11,11,12,13
7,Greece,,58,55,66,100
8,Spain,,153,161,179,193
9,France,,147,121,107,99
10,Croatia,,15,13,13,14
11,Italy,,123,95,81,75
12,Cyprus,,3,5,11,22
13,Latvia,,15,13,11,10
14,Lithuania,,9,6,5,4
15,Luxembourg,,0,0,1,1
16,Hungary,,11,9,7,6
17,Malta,,0,0,0,1
18,Netherlands,,12,13,16,26
19,Austria,,9,8,6,5
20,Poland,,74,52,38,29
21,Portugal,,35,45,58,72
22,Romania,,467,393,340,298
23,Slovenia,,2,2,2,1
24,Slovakia,,12,10,8,7
25,Finland,,4,4,6,7
26,Sweden,,12,13,11,10
27,United Kingdom,,188,266,376,519
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,2,2,2,2
31,Switzerland,,8,6,5,5
