,Region,719,724,731,738,745
0,Belgium,,112,94,84,88
1,Bulgaria,,544,637,740,876
2,Czechia,,315,276,233,220
3,Denmark,,96,101,99,93
4,Germany,,1706,1921,2110,2392
5,Estonia,,21,24,26,26
6,Ireland,,36,40,42,44
7,Greece,,462,594,614,624
8,Spain,,630,856,1086,1300
9,France,,1750,2050,2354,2728
10,Croatia,,264,262,251,238
11,Italy,,1557,1950,2513,3117
12,Cyprus,,19,28,42,63
13,Latvia,,86,98,115,119
14,Lithuania,,116,112,108,105
15,Luxembourg,,8,8,8,10
16,Hungary,,489,394,327,374
17,Malta,,14,17,18,16
18,Netherlands,,146,134,129,126
19,Austria,,78,85,89,91
20,Poland,,2065,2034,2176,2291
21,Portugal,,84,84,88,98
22,Romania,,216,192,202,283
23,Slovenia,,52,62,71,74
24,Slovakia,,204,161,126,106
25,Finland,,83,120,172,222
26,Sweden,,78,93,103,106
27,United Kingdom,,1522,1808,2014,2108
28,Iceland,,2,4,5,7
29,Liechtenstein,,1,1,1,1
30,Norway,,50,58,56,57
31,Switzerland,,110,100,98,106
