,Region,677,682,689,696,703
0,Belgium,,344,433,526,576
1,Bulgaria,,738,610,514,458
2,Czechia,,974,1361,1527,1861
3,Denmark,,72,84,92,100
4,Germany,,2216,2682,3096,3445
5,Estonia,,50,33,29,26
6,Ireland,,65,76,83,84
7,Greece,,685,723,727,710
8,Spain,,166,158,194,240
9,France,,548,744,1080,1350
10,Croatia,,476,487,496,459
11,Italy,,580,772,949,1092
12,Cyprus,,5,6,8,9
13,Latvia,,162,136,109,82
14,Lithuania,,158,136,122,103
15,Luxembourg,,7,8,10,9
16,Hungary,,1355,1656,1657,1570
17,Malta,,4,5,6,7
18,Netherlands,,398,490,542,573
19,Austria,,450,479,504,470
20,Poland,,2888,3610,4292,5032
21,Portugal,,116,154,199,257
22,Romania,,1013,685,426,282
23,Slovenia,,130,132,124,114
24,Slovakia,,472,564,634,667
25,Finland,,45,47,54,60
26,Sweden,,34,39,42,44
27,United Kingdom,,885,886,848,825
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,66,83,97,108
31,Switzerland,,120,153,225,245
