,Region,740,745,752,759,766
0,Belgium,,195,213,214,202
1,Bulgaria,,618,681,697,702
2,Czechia,,124,107,132,160
3,Denmark,,147,144,135,90
4,Germany,,1197,1590,1641,1582
5,Estonia,,43,62,54,49
6,Ireland,,38,32,31,23
7,Greece,,760,710,636,589
8,Spain,,1402,1512,1642,1574
9,France,,2001,2022,1987,1822
10,Croatia,,391,436,457,454
11,Italy,,2852,2878,2566,2237
12,Cyprus,,26,24,23,22
13,Latvia,,96,110,120,123
14,Lithuania,,112,112,118,118
15,Luxembourg,,6,7,6,5
16,Hungary,,457,488,508,516
17,Malta,,17,12,8,7
18,Netherlands,,68,66,68,68
19,Austria,,104,124,149,171
20,Poland,,1467,1818,2460,3347
21,Portugal,,358,390,431,452
22,Romania,,599,738,847,1078
23,Slovenia,,120,146,154,160
24,Slovakia,,222,242,269,282
25,Finland,,39,33,34,34
26,Sweden,,229,248,248,238
27,United Kingdom,,1733,1704,1633,1545
28,Iceland,,3,2,2,2
29,Liechtenstein,,0,0,0,0
30,Norway,,35,40,43,43
31,Switzerland,,88,78,72,62
