,Region,446,451,458,465,472
0,Belgium,,297,295,289,275
1,Bulgaria,,794,727,660,588
2,Czechia,,681,542,436,358
3,Denmark,,14,13,13,13
4,Germany,,1390,1432,1442,1428
5,Estonia,,67,58,50,43
6,Ireland,,54,48,44,38
7,Greece,,538,561,575,573
8,Spain,,763,707,645,706
9,France,,2140,2311,2282,2273
10,Croatia,,284,343,403,460
11,Italy,,2900,2634,2371,2093
12,Cyprus,,11,13,15,16
13,Latvia,,52,51,49,47
14,Lithuania,,82,90,102,110
15,Luxembourg,,13,12,11,11
16,Hungary,,1590,1422,1253,1095
17,Malta,,5,4,3,3
18,Netherlands,,168,165,162,157
19,Austria,,219,213,204,189
20,Poland,,3591,3504,3189,2877
21,Portugal,,43,47,52,57
22,Romania,,996,948,902,850
23,Slovenia,,53,53,54,54
24,Slovakia,,455,408,369,332
25,Finland,,19,17,15,14
26,Sweden,,168,163,162,161
27,United Kingdom,,182,131,91,65
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,13,13,12,12
31,Switzerland,,97,94,94,93
