,Region,481,486,493,500,507
0,Belgium,,155,130,109,92
1,Bulgaria,,255,202,161,131
2,Czechia,,181,139,107,83
3,Denmark,,8,9,9,10
4,Germany,,1155,981,822,691
5,Estonia,,21,19,17,16
6,Ireland,,18,17,15,14
7,Greece,,373,346,327,310
8,Spain,,492,446,411,381
9,France,,1029,842,697,578
10,Croatia,,209,174,143,120
11,Italy,,1071,846,666,533
12,Cyprus,,11,10,8,7
13,Latvia,,57,57,58,58
14,Lithuania,,71,66,62,59
15,Luxembourg,,4,3,3,3
16,Hungary,,437,320,243,188
17,Malta,,0,0,0,0
18,Netherlands,,114,102,90,81
19,Austria,,80,62,48,37
20,Poland,,1292,1017,821,690
21,Portugal,,14,14,16,17
22,Romania,,445,357,294,250
23,Slovenia,,30,28,25,23
24,Slovakia,,177,153,135,122
25,Finland,,7,7,6,6
26,Sweden,,112,107,98,94
27,United Kingdom,,68,66,64,63
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,9,8,8,8
31,Switzerland,,31,26,22,20
