,Region,831,836,843,850,857
0,Belgium,,112,96,84,78
1,Bulgaria,,49,42,39,34
2,Czechia,,60,47,38,22
3,Denmark,,58,45,34,26
4,Germany,,1099,1028,766,665
5,Estonia,,8,6,5,4
6,Ireland,,71,57,46,39
7,Greece,,213,171,145,135
8,Spain,,483,488,466,436
9,France,,746,614,502,379
10,Croatia,,43,50,51,50
11,Italy,,881,830,776,733
12,Cyprus,,10,8,7,5
13,Latvia,,17,14,13,13
14,Lithuania,,28,21,15,12
15,Luxembourg,,4,4,2,2
16,Hungary,,126,110,98,83
17,Malta,,10,10,7,6
18,Netherlands,,34,21,12,6
19,Austria,,168,135,98,89
20,Poland,,80,66,58,50
21,Portugal,,118,112,114,106
22,Romania,,53,44,36,33
23,Slovenia,,14,11,9,8
24,Slovakia,,44,30,21,15
25,Finland,,176,132,120,120
26,Sweden,,64,49,41,36
27,United Kingdom,,1074,724,514,356
28,Iceland,,3,2,1,1
29,Liechtenstein,,0,0,0,0
30,Norway,,37,23,15,12
31,Switzerland,,23,16,14,14
