,Region,789,794,801,808,815
0,Belgium,,117,108,104,98
1,Bulgaria,,128,98,102,99
2,Czechia,,184,157,136,126
3,Denmark,,215,173,150,142
4,Germany,,1401,1494,1685,1505
5,Estonia,,36,26,18,13
6,Ireland,,33,27,25,22
7,Greece,,383,398,417,441
8,Spain,,398,338,292,260
9,France,,726,707,669,642
10,Croatia,,81,68,63,58
11,Italy,,916,918,1019,1061
12,Cyprus,,22,24,25,24
13,Latvia,,65,56,42,34
14,Lithuania,,83,74,70,66
15,Luxembourg,,5,4,4,4
16,Hungary,,188,123,106,93
17,Malta,,6,8,7,7
18,Netherlands,,87,83,85,91
19,Austria,,209,224,216,202
20,Poland,,627,572,533,478
21,Portugal,,72,58,47,38
22,Romania,,221,170,153,163
23,Slovenia,,28,26,29,34
24,Slovakia,,187,171,180,164
25,Finland,,121,122,128,121
26,Sweden,,223,180,168,136
27,United Kingdom,,768,787,726,712
28,Iceland,,13,12,9,6
29,Liechtenstein,,1,1,1,1
30,Norway,,98,74,64,54
31,Switzerland,,118,114,115,122
