,Region,747,752,759,766,773
0,Belgium,,282,273,256,190
1,Bulgaria,,600,596,531,465
2,Czechia,,307,353,376,337
3,Denmark,,153,139,151,134
4,Germany,,1024,1120,1156,1118
5,Estonia,,34,37,41,37
6,Ireland,,70,64,63,62
7,Greece,,690,640,614,580
8,Spain,,1290,1272,1226,1086
9,France,,1926,1934,1788,1514
10,Croatia,,360,334,305,269
11,Italy,,2617,2466,1932,1510
12,Cyprus,,14,14,14,12
13,Latvia,,110,123,130,132
14,Lithuania,,130,134,135,129
15,Luxembourg,,10,10,9,9
16,Hungary,,519,556,588,598
17,Malta,,14,11,8,6
18,Netherlands,,79,84,87,50
19,Austria,,176,218,223,212
20,Poland,,1535,1831,1878,1788
21,Portugal,,379,374,353,330
22,Romania,,845,1107,1149,1025
23,Slovenia,,132,136,125,109
24,Slovakia,,150,180,238,279
25,Finland,,104,91,80,80
26,Sweden,,342,314,317,319
27,United Kingdom,,2338,2220,2170,2582
28,Iceland,,3,3,3,2
29,Liechtenstein,,1,1,1,1
30,Norway,,26,27,26,26
31,Switzerland,,96,95,92,79
