,Region,649,654,661,668,675
0,Belgium,,180,227,268,376
1,Bulgaria,,1038,1327,1598,1722
2,Czechia,,172,259,415,572
3,Denmark,,19,24,28,34
4,Germany,,780,1046,1304,1516
5,Estonia,,57,69,83,110
6,Ireland,,66,72,70,77
7,Greece,,314,339,352,418
8,Spain,,187,181,194,202
9,France,,191,208,213,217
10,Croatia,,223,277,311,334
11,Italy,,286,314,340,387
12,Cyprus,,6,6,6,6
13,Latvia,,237,285,299,306
14,Lithuania,,247,271,290,302
15,Luxembourg,,2,2,2,3
16,Hungary,,303,389,500,582
17,Malta,,2,2,1,2
18,Netherlands,,110,134,178,212
19,Austria,,118,147,172,198
20,Poland,,782,1235,1855,2574
21,Portugal,,31,27,23,20
22,Romania,,3192,3174,3054,2459
23,Slovenia,,68,88,120,152
24,Slovakia,,126,146,157,168
25,Finland,,22,23,23,23
26,Sweden,,30,30,30,30
27,United Kingdom,,1116,1151,1173,1118
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,7,8,9,11
31,Switzerland,,46,51,50,63
