,Region,614,619,626,633,640
0,Belgium,,52,52,52,51
1,Bulgaria,,473,483,472,472
2,Czechia,,23,26,30,32
3,Denmark,,13,11,11,12
4,Germany,,419,401,378,354
5,Estonia,,19,19,21,22
6,Ireland,,28,28,25,24
7,Greece,,209,204,185,173
8,Spain,,285,222,170,127
9,France,,269,210,160,116
10,Croatia,,107,128,138,147
11,Italy,,349,287,244,214
12,Cyprus,,8,6,5,5
13,Latvia,,52,66,83,94
14,Lithuania,,135,159,187,220
15,Luxembourg,,1,1,1,1
16,Hungary,,32,34,37,38
17,Malta,,3,3,2,2
18,Netherlands,,40,35,30,26
19,Austria,,77,78,87,79
20,Poland,,98,130,164,195
21,Portugal,,39,28,21,17
22,Romania,,1201,1974,2756,3372
23,Slovenia,,43,52,61,66
24,Slovakia,,34,52,75,112
25,Finland,,10,8,7,7
26,Sweden,,42,40,41,33
27,United Kingdom,,955,911,906,897
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,9,8,6,6
31,Switzerland,,36,32,29,25
