,Region,824,829,836,843,850
0,Belgium,,124,113,97,81
1,Bulgaria,,53,42,34,27
2,Czechia,,73,62,49,33
3,Denmark,,66,50,45,36
4,Germany,,1016,899,856,772
5,Estonia,,12,9,7,5
6,Ireland,,52,45,33,29
7,Greece,,262,195,173,158
8,Spain,,359,378,401,419
9,France,,854,847,831,809
10,Croatia,,38,33,28,26
11,Italy,,986,1023,1002,1059
12,Cyprus,,14,14,13,12
13,Latvia,,18,16,19,16
14,Lithuania,,31,22,17,14
15,Luxembourg,,4,4,4,2
16,Hungary,,139,120,111,110
17,Malta,,14,14,14,13
18,Netherlands,,39,34,27,19
19,Austria,,194,168,135,126
20,Poland,,76,60,46,36
21,Portugal,,152,148,130,136
22,Romania,,73,52,39,30
23,Slovenia,,17,14,12,12
24,Slovakia,,93,73,53,35
25,Finland,,137,126,118,118
26,Sweden,,52,30,23,17
27,United Kingdom,,1556,1347,1180,1054
28,Iceland,,3,3,2,1
29,Liechtenstein,,0,0,0,0
30,Norway,,48,33,21,14
31,Switzerland,,16,10,8,6
