,Region,544,549,556,563,570
0,Belgium,,18,19,18,18
1,Bulgaria,,33,30,35,33
2,Czechia,,11,12,16,16
3,Denmark,,4,5,6,6
4,Germany,,120,149,189,221
5,Estonia,,1,1,1,1
6,Ireland,,11,15,22,30
7,Greece,,90,135,211,344
8,Spain,,132,193,246,280
9,France,,189,313,507,618
10,Croatia,,9,9,9,11
11,Italy,,123,195,343,554
12,Cyprus,,5,8,8,8
13,Latvia,,7,6,5,4
14,Lithuania,,4,6,8,9
15,Luxembourg,,1,1,1,1
16,Hungary,,9,6,5,8
17,Malta,,0,0,0,0
18,Netherlands,,18,25,30,28
19,Austria,,10,12,12,12
20,Poland,,41,34,30,28
21,Portugal,,61,72,81,92
22,Romania,,62,46,36,28
23,Slovenia,,2,1,1,1
24,Slovakia,,5,4,3,2
25,Finland,,4,5,6,7
26,Sweden,,6,5,4,4
27,United Kingdom,,386,518,598,700
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,1,1,1,1
31,Switzerland,,7,8,12,17
