,Region,565,570,577,584,591
0,Belgium,,25,27,29,26
1,Bulgaria,,55,88,144,238
2,Czechia,,10,10,10,10
3,Denmark,,4,4,4,4
4,Germany,,152,196,252,321
5,Estonia,,3,5,6,6
6,Ireland,,11,11,11,11
7,Greece,,103,105,112,111
8,Spain,,548,604,578,552
9,France,,353,376,414,427
10,Croatia,,14,15,16,18
11,Italy,,194,241,286,319
12,Cyprus,,17,15,15,14
13,Latvia,,4,5,5,5
14,Lithuania,,11,14,21,27
15,Luxembourg,,1,1,1,1
16,Hungary,,6,6,6,6
17,Malta,,2,2,1,1
18,Netherlands,,31,28,23,14
19,Austria,,11,15,18,22
20,Poland,,25,29,33,39
21,Portugal,,88,78,68,60
22,Romania,,33,33,38,51
23,Slovenia,,3,4,4,4
24,Slovakia,,4,5,5,5
25,Finland,,8,6,8,8
26,Sweden,,4,4,4,7
27,United Kingdom,,580,530,519,480
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,3,4,6,7
31,Switzerland,,13,14,15,16
