,Region,418,423,430,437,444
0,Belgium,,179,183,190,199
1,Bulgaria,,762,1012,1299,1655
2,Czechia,,1543,1572,1572,1547
3,Denmark,,16,18,19,21
4,Germany,,1434,1480,1564,1703
5,Estonia,,80,91,98,103
6,Ireland,,89,81,72,63
7,Greece,,387,465,547,625
8,Spain,,916,714,574,452
9,France,,1792,1761,1754,1745
10,Croatia,,86,95,108,127
11,Italy,,2581,2870,3151,3450
12,Cyprus,,6,7,13,28
13,Latvia,,62,54,48,42
14,Lithuania,,62,55,47,41
15,Luxembourg,,23,24,25,24
16,Hungary,,1364,1751,2241,2847
17,Malta,,19,22,22,23
18,Netherlands,,247,249,256,271
19,Austria,,173,189,205,223
20,Poland,,2234,2887,3378,3921
21,Portugal,,91,62,43,29
22,Romania,,632,703,780,872
23,Slovenia,,39,35,31,28
24,Slovakia,,682,668,644,606
25,Finland,,20,21,22,23
26,Sweden,,130,134,133,134
27,United Kingdom,,735,562,460,393
28,Iceland,,0,1,1,1
29,Liechtenstein,,0,0,0,0
30,Norway,,10,12,16,21
31,Switzerland,,60,57,57,57
